25191545	4	25191500		Hareket Kısıtlı Yolcu Yükleyici
25191546	4	25191500		Sabit Yolcu Yürüme Yolu
25191547	4	25191500		Hava Trafik Kontrol (ATC) Simülatörleri
25191548	4	25191500		Seyrüsefer Yardımcıları Eğitim Sistemleri
25191549	4	25191500		Uçuş Bilgi Görüntüleme Sistemi (FIDS)
25191550	4	25191500		Ön Şartlandırılmış Hava Ünitesi (PCA)
25191551	4	25191500		Mobil ATA Kontrol Kulesi
25191552	4	25191500		Araba, Bagaj (Yolcu)
25191553	4	25191500		Araba, Bagaj - Aksesuarları
25191554	4	25191500		Havaalanı veya Havacılık faturalandırma sistemi
25191600	3	25190000		Uzay taşımacılığı destek sistemleri ve ekipmanları
25191700	3	25190000		Araç servis ekipmanları
25191800	3	25190000		Araç test ve ölçüm ekipmanları
25200000	2	25000000		Havacılık-uzay sistemleri ve bileşenleri ve ekipmanları
25201700	3	25200000		Uçuş iletişimiyle ilgili sistemler
25201701	4	25201700		Hava taşıtı iletişim sistemleri
25201702	4	25201700		Uçuş veri kaydedicileri
25201800	3	25200000		Hava taşıtı ana kontrol sistemleri
25201801	4	25201800		Uçuş bilgisayar sistemleri
25201900	3	25200000		Hava taşıtı acil durum sistemleri
25201901	4	25201900		Hava taşıtı yangın kontrol veya söndürme sistemleri
25202100	3	25200000		Uçuş enstrümantasyonu
25202300	3	25200000		Hava taşıtı yolcu emniyet bağları
25202301	4	25202300		Uçak emniyet kemerleri
25202800	3	25200000		Havacılık Veri İletişim Ekipmanı
25202801	4	25202800		ATS Mesaj İşleme Sistemi (AMHS)
25202802	4	25202800		Havacılık Sabit Telekomünikasyon Ağı (AFTN)
25202803	4	25202800		İletişim Kontrol ve İzleme Ekipmanı
25202900	3	25200000		Hava Trafik Yönetimi Ekipmanı
25202901	4	25202900		Denetleyici İş İstasyonu
25202902	4	25202900		Otomatik Bağımlı Gözetim (ADS)
25202903	4	25202900		Hava Trafik Hizmetleri (ATS) Konsolları ve Konsol Ekipmanı
25202904	4	25202900		Dijital Ses Kayıt ve Oynatma Sistemi
25202905	4	25202900		Otomatik Terminal Bilgi Servisi (ATIS) Ekipmanı
25202906	4	25202900		Havacılık Bilgi Sistemi (AIS)
25202907	4	25202900		Havacılık Bilgi Yönetim Sistemi (AIM)
25202908	4	25202900		Volmet Ekipmanı
25202909	4	25202900		Seçici Arama Ekipmanı (Selcal)
25202910	4	25202900		Uçuş İlerleme Şeritleri
25202911	4	25202900		Çoklu Konumlandırma Gözetimi (MLAT)
26000000	1		B	Güç Üretimi ve Dağıtım Makineleri ve Aksesuarları
26100000	2	26000000		Güç kaynakları
26101100	3	26100000		Alternatif akım AC elektrik motorları
26101200	3	26100000		Doğru akım DC elektrik motorları
26101300	3	26100000		Elektriksiz motorlar
26101400	3	26100000		Motor veya jeneratör bileşenleri
26101412	4	26101400		Motor onarım kiti
26101500	3	26100000		Motorlar
26101501	4	26101500		Hidrolik motorlar
26101502	4	26101500		Pnömatik motorlar
26101503	4	26101500		Gaz motorları
26101504	4	26101500		Dizel motorlar
26101505	4	26101500		Buhar motorları
26101506	4	26101500		Türbin motorları
26101507	4	26101500		Turbofan motorları
26101508	4	26101500		Termal motorlar
26101509	4	26101500		Hidroelektrik motorlar
26101511	4	26101500		Hidrolik türbin motorları
26101513	4	26101500		Motor Onarım Kiti
26101515	4	26101500		Benzinli dıştan takma motor
26101700	3	26100000		Motor bileşenleri ve aksesuarları
26101720	4	26101700		Turboşarj
26101732	4	26101700		Bujiler
26101736	4	26101700		Pistonlar
26101740	4	26101700		Yakıt enjektörleri
26101764	4	26101700		Silindir gömlekleri
26101900	3	26100000		İçten yanmalı motor bileşenleri
26110000	2	26000000		Bataryalar ve jeneratörler ve kinetik güç aktarımı
26111500	3	26110000		Kinetik güç aktarımı
26111600	3	26110000		Güç jeneratörleri
26111601	4	26111600		Dizel jeneratörler
26111602	4	26111600		Hidroelektrik jeneratörler
26111603	4	26111600		Rüzgar jeneratörleri
26111604	4	26111600		Gaz jeneratörleri
26111605	4	26111600		Termal jeneratörler
26111606	4	26111600		Hidrolik jeneratörler
26111607	4	26111600		Güneş jeneratörleri
26111608	4	26111600		Buhar jeneratörleri
26111609	4	26111600		Gaz türbini jeneratörü
26111610	4	26111600		Selsin jeneratörü
26111611	4	26111600		Yardımcı jeneratör
26111612	4	26111600		Darbe (impulse) jeneratörü
26111613	4	26111600		Gelgit dalgası jeneratörü
26111614	4	26111600		Benzinli jeneratör
26111700	3	26110000		Bataryalar ve piller ve aksesuarları
26111701	4	26111700		Şarj edilebilir bataryalar
26111702	4	26111700		Alkalin piller
26111703	4	26111700		Araç aküleri
26111704	4	26111700		Batarya şarj cihazları
26111705	4	26111700		Kuru piller
26111706	4	26111700		Elektronik bataryalar
26111707	4	26111700		Kurşun asit aküler
26111708	4	26111700		Nikel demir bataryalar
26111709	4	26111700		Nikel kadmiyum bataryalar
26111710	4	26111700		Ürüne özel batarya paketleri
26111711	4	26111700		Lityum bataryalar
26111712	4	26111700		Nikel hidrojen bataryalar
26111713	4	26111700		Termal bataryalar
26111714	4	26111700		Çinko hava (pil)
26111715	4	26111700		Çinko kömür pili
26111716	4	26111700		Cıva oksit pili
26111717	4	26111700		Manganez piller
26111718	4	26111700		Gümüş oksit piller
26111719	4	26111700		Pil test cihazları
26111720	4	26111700		Pil tutucuları
26111721	4	26111700		Nikel metal hidrit bataryalar
26111722	4	26111700		Pil adaptörü veya aksesuarları
26111723	4	26111700		Pil dolapları veya kapakları veya kapıları
26111724	4	26111700		Piller için alet kitleri
26111725	4	26111700		Nikel sodyum klorür bataryalar
26111726	4	26111700		Floresan balast pil ünitesi
26111727	4	26111700		Pil deşarj cihazı
26111728	4	26111700		Standart hücre (cell)
26111729	4	26111700		Akü şarj ünitesi
26111800	3	26110000		Tahrik bileşenleri
26111801	4	26111800		V kayışları
26111900	3	26110000		Kavramalar
26112000	3	26110000		Kavrama parçaları ve aksesuarları
26112001	4	26112000		Baskı plakası
26112003	4	26112000		Kavrama (debriyaj) plakaları
26112004	4	26112000		Kavrama onarım kitleri
26112100	3	26110000		Endüstriyel frenleme sistemleri
26120000	2	26000000		Elektrik teli ve kablosu ve demeti
26121500	3	26120000		Elektrik teli
26121536	4	26121500		Uzatma kablosu
26121600	3	26120000		Elektrik kablosu ve aksesuarları
26121609	4	26121600		Ağ kablosu
26121613	4	26121600		Yalıtımlı veya kaplı kablo
26121629	4	26121600		Güç kablosu
26121630	4	26121600		Kablo aksesuarları
26121635	4	26121600		Kablo makaraları
26121636	4	26121600		Güç kablosu
26121700	3	26120000		Kablo demeti
26121800	3	26120000		Otomotiv kablosu
26130000	2	26000000		Güç üretimi
26131500	3	26130000		Enerji santralleri
26131501	4	26131500		Dizel enerji santralleri
26131502	4	26131500		Jeotermal enerji santralleri
26131503	4	26131500		Hidroelektrik enerji santralleri
26131504	4	26131500		Gaz enerji santralleri
26131505	4	26131500		Deniz enerji santralleri
26131506	4	26131500		Petrol enerji santralleri
26131507	4	26131500		Güneş enerji santralleri
26131508	4	26131500		Buhar enerji santralleri
26131509	4	26131500		Rüzgar enerji santralleri
26131510	4	26131500		Termal enerji santralleri
26131511	4	26131500		Jeneratör Seti, Benzinli
26131600	3	26130000		Egzoz yapıları veya tarama ekipmanları
26131700	3	26130000		Güç üretimi izleme veya tespit ekipmanları
26131800	3	26130000		Güç üretimi kontrol ekipmanları
26131900	3	26130000		Güneş enerjisi ekipmanı*
26140000	2	26000000		Atom ve nükleer enerji makineleri ve ekipmanları
26141600	3	26140000		Subkritik düzenek ekipmanları
26141700	3	26140000		Dozimetri ekipmanları
26141800	3	26140000		Sıcak hücre cihazları
26141900	3	26140000		Endüstriyel nükleonik cihazlar
26142000	3	26140000		Işınlama ekipmanları
26142100	3	26140000		Nükleer reaktör ekipmanları
26142200	3	26140000		Nükleer yakıt ekipmanları
26142300	3	26140000		Radyasyon kalkanı ekipmanları
26142302	4	26142300		Kurşun ekranlar
26142400	3	26140000		Radyoaktif atık ekipmanları
26142407	4	26142400		Radyoaktif atık bertaraf sistemleri
27000000	1		B	Aletler ve Genel Makineler
27110000	2	27000000		El aletleri
27111500	3	27110000		Kesme ve sıkıştırma ve delme aletleri
27111504	4	27111500		Çakılar
27111509	4	27111500		Burgular
27111600	3	27110000		Şekillendirme aletleri
27111700	3	27110000		Anahtarlar ve döndürücüler
27111701	4	27111700		Tornavidalar
27111704	4	27111700		Lokmalar
27111800	3	27110000		Ölçme ve markalama aletleri
27111801	4	27111800		Şerit metreler
27111900	3	27110000		Kaba ve ince işleme aletleri
27111913	4	27111900		Kenar kesici
27112000	3	27110000		Tarım, ormancılık ve bahçe el aletleri
27112004	4	27112000		Kürekler
27112035	4	27112000		Çit budama makinesi
27112100	3	27110000		Tutma ve kelepçeleme aletleri
27112200	3	27110000		Duvarcılık ve beton aletleri
27112300	3	27110000		İşaretleme aletleri
27112400	3	27110000		Bağlantı elemanı çakma aletleri
27112500	3	27110000		Kaldıraç ve bükme aletleri
27112600	3	27110000		Sızdırmazlık aletleri
27112700	3	27110000		Elektrikli aletler
27112712	4	27112700		Elektrikli kesiciler
27112800	3	27110000		Alet uçları ve aksesuarları
27112841	4	27112800		Metal için el matkap ucu
27112900	3	27110000		Dağıtma aletleri
27113000	3	27110000		Fırçalar
27113100	3	27110000		Çekme aletleri
27113200	3	27110000		Alet kitleri
27113201	4	27113200		Genel alet kitleri
27113203	4	27113200		Bilgisayar alet kitleri
27113204	4	27113200		Elektrikçi kitleri
27113205	4	27113200		Diş Açma Boru Alet Kiti
27113300	3	27110000		Hassas el aletleri
27113400	3	27110000		Marangozluk Aletleri
27113401	4	27113400		Tezgah testeresi
27113402	4	27113400		Ahşap torna seti
27113403	4	27113400		Marangoz kalemi
27120000	2	27000000		Hidrolik makineler ve ekipmanlar
27121500	3	27120000		Hidrolik presler
27121504	4	27121500		Endüstriyel hidrolik pres
27130000	2	27000000		Pnömatik makineler ve ekipmanlar
27131500	3	27130000		Pnömatik aletler
27131501	4	27131500		Pnömatik darbeli somun anahtarları
27140000	2	27000000		Otomotiv özel aletleri
27141000	3	27140000		Kaporta aletleri
30000000	1		C	Yapılar ve Bina ve İnşaat ve İmalat Bileşenleri ve Malzemeleri
30100000	2	30000000		Yapısal bileşenler ve temel şekiller
30101500	3	30100000		Köşebentler
30101700	3	30100000		Kirişler
30101800	3	30100000		Kanallar (profil)
30102000	3	30100000		Folyo
30102200	3	30100000		Levha
30102300	3	30100000		Profiller
30102306	4	30102300		Alüminyum profiller
30102400	3	30100000		Çubuk
30102800	3	30100000		Kazık
30102900	3	30100000		Direk
30103100	3	30100000		Raylar
30103200	3	30100000		Izgara
30103500	3	30100000		Bal peteği çekirdek
30103600	3	30100000		Yapısal ürünler
30103619	4	30103600		Prekast beton eleman
30103700	3	30100000		Örgü şerit (braid)
30103800	3	30100000		Metalik lifler ve filamentler
30103900	3	30100000		Şaftlar (miller)
30110000	2	30000000		Beton ve çimento ve alçı
30111500	3	30110000		Beton ve harçlar
30111501	4	30111500		Köpük beton
30111502	4	30111500		İletken beton
30111503	4	30111500		Yalıtkan beton
30111504	4	30111500		Harçlar
30111505	4	30111500		Hazır beton
30111506	4	30111500		Derz dolgusu (grout)
30111507	4	30111500		Toprakla kürlenmiş beton
30111508	4	30111500		Su geçirgen beton
30111509	4	30111500		Asfalt bazlı beton
30111600	3	30110000		Çimento ve kireç
30111601	4	30111600		Çimento
30111602	4	30111600		Klorlu kireç
30111603	4	30111600		Hidrolik kireç
30111604	4	30111600		Sönmüş kireç
30111605	4	30111600		Az yağlı kireç
30111607	4	30111600		Sönmemiş kireç
30111700	3	30110000		Alçılar
30111701	4	30111700		Alçıtaşı sıvası
30111800	3	30110000		Agregalar
30111900	3	30110000		Beton donatı donanımı
30120000	2	30000000		Yollar ve peyzaj
30121500	3	30120000		Bitümlü türevler
30121504	4	30121500		Bitüm
30121600	3	30120000		Asfaltlar
30121601	4	30121600		Asfalt
30121602	4	30121600		Zift
30121603	4	30121600		Gilsonit
30121604	4	30121600		İnceltilmiş bitüm ürünleri
30121605	4	30121600		Kapaklı rögar çerçeveleri
30121700	3	30120000		Yol ve demiryolu inşaat malzemeleri
30121701	4	30121700		Jeoizgara (geomesh)
30121702	4	30121700		Jeotekstil
30121703	4	30121700		Köprü korkuluğu
30121704	4	30121700		Beton plak
30121705	4	30121700		Döşeme plağı
30121706	4	30121700		Beton bordür
30121707	4	30121700		Gürültü koruma tahtası
30121708	4	30121700		Tuğla karo
30121709	4	30121700		Sınıflandırılmamış kırma taş
30121710	4	30121700		Döşeme taşı (parke)
30121711	4	30121700		Doğal bordür taşı
30121712	4	30121700		Direk kapağı
30121713	4	30121700		Rögar kapağı
30121714	4	30121700		Rögar kutusu
30121715	4	30121700		Köprü genleşme derzi
30121716	4	30121700		Köprü mesnedi montajı
30121717	4	30121700		Otokorkuluk (guardrail)
30121718	4	30121700		Kaya düşmesi için güvenlik çiti ve ağı
30121719	4	30121700		Yol için güvenlik ayırıcısı
30121720	4	30121700		Gider borusu koku bastırma cihazı
30121721	4	30121700		Drenaj toprak ve kum varili
30121800	3	30120000		Peyzaj mimarlığı malzemeleri
30130000	2	30000000		Yapısal inşaat ürünleri
30131500	3	30130000		Bloklar
30131502	4	30131500		Beton bloklar
30131503	4	30131500		Taş bloklar
30131504	4	30131500		Seramik bloklar
30131505	4	30131500		Haydit blok
30131506	4	30131500		Doğal kaya levha
30131507	4	30131500		Hafif beton blok
30131508	4	30131500		Cam blok
30131509	4	30131500		Ses yalıtım bloğu
30131510	4	30131500		Taş duvar (revetman) için beton blok
30131511	4	30131500		Beton zırh birimi
30131512	4	30131500		Otoklavlı gazbeton blok
30131513	4	30131500		Kauçuk blok
30131514	4	30131500		Betonarme menfez bloğu
30131515	4	30131500		Ahşap blok
30131516	4	30131500		Körler için yön bloğu (braille)
30131517	4	30131500		Kerpiç blok
30131518	4	30131500		Köprüler için beton blok
30131600	3	30130000		Tuğlalar
30131602	4	30131600		Seramik tuğlalar
30131603	4	30131600		Beton tuğlalar
30131604	4	30131600		Taş tuğlalar
30131605	4	30131600		Kireç kumtaşı tuğlası
30131606	4	30131600		Lös tuğlası
30131607	4	30131600		Kil tuğlası
30131608	4	30131600		Tuz sırlı tuğla
30131609	4	30131600		Fabrikasyon tuğla
30131610	4	30131600		Yalıtkan ateş tuğlası
30131611	4	30131600		Ahşap tuğla
30131700	3	30130000		Karolar ve döşeme taşları
30131703	4	30131700		Beton karolar veya döşeme taşları
30140000	2	30000000		Yalıtım
30150000	2	30000000		Dış cephe kaplama malzemeleri
30151500	3	30150000		Çatı kaplama malzemeleri
30151501	4	30151500		Rulo çatı kaplaması
30151502	4	30151500		Çatı dereleri
30151503	4	30151500		Çatı kaplama kumaşları
30151505	4	30151500		Çatı membranları
30151507	4	30151500		Ahşap çatı kaplama dilimleri
30151508	4	30151500		Çatı kaplama kiremitleri
30151509	4	30151500		Kauçuk destek bloğu
30151510	4	30151500		Arduvaz çatı kaplaması
30151511	4	30151500		Beton çatı kiremidi
30151512	4	30151500		Tuğla çatı kiremidi
30151513	4	30151500		Seramik çatı kiremidi
30151514	4	30151500		Metal çatı kiremidi
30151515	4	30151500		Ahşap çatı kiremidi
30151600	3	30150000		Çatı kaplama aksesuarları
30151700	3	30150000		Yağmur olukları ve aksesuarları
30151800	3	30150000		Cephe ve dış duvar kaplama malzemeleri
30151900	3	30150000		Bitirme malzemeleri ve ürünleri
30152000	3	30150000		Çit
30152100	3	30150000		Yüzey
30160000	2	30000000		İç mekan bitirme malzemeleri
30161500	3	30160000		Duvar bitirme malzemeleri
30161600	3	30160000		Tavan malzemeleri
30161700	3	30160000		Döşeme
30161702	4	30161700		Ahşap döşeme
30161800	3	30160000		Dolap işçiliği
30161803	4	30161800		Evsel dolap
30161900	3	30160000		Pervaz ve doğrama işçiliği
30162000	3	30160000		İç mekan laminatları
30162100	3	30160000		Merdivenler ve merdiven boşlukları
30162200	3	30160000		Tezgahlar
30162300	3	30160000		Dolap aksesuarları
30162400	3	30160000		Bölme duvarları
30170000	2	30000000		Kapılar ve pencereler ve cam
30171500	3	30170000		Kapılar
30171501	4	30171500		Cam kapılar
30171502	4	30171500		Sineklik kapılar
30171503	4	30171500		Kepenkli kapılar
30171504	4	30171500		Ahşap kapılar
30171505	4	30171500		Metal kapılar
30171506	4	30171500		Dış kapılar (storm)
30171507	4	30171500		Kapı kasaları
30171508	4	30171500		Sürgülü gizli kapılar
30171509	4	30171500		Döner kapılar
30171510	4	30171500		Otomatik kapılar
30171511	4	30171500		Salıncaklı kapı
30171512	4	30171500		Kapı açıcıları
30171513	4	30171500		Tekme plakaları (kapı)
30171514	4	30171500		Kapı kapatıcıları
30171515	4	30171500		Muayene kapağı (kapı)
30171516	4	30171500		Kapı teli (sineklik)
30171517	4	30171500		Ses yalıtım kapısı
30171518	4	30171500		Blem kapısı
30171519	4	30171500		Patlamaya dayanıklı kapı
30171520	4	30171500		Kapı ve pencere ilmeği
30171521	4	30171500		Su geçirmez kapı
30171522	4	30171500		Hava geçirmez kapı
30171523	4	30171500		Yangın kapısı
30171524	4	30171500		Kalkanlama kapısı
30171525	4	30171500		Basınç kapısı
30171526	4	30171500		Katlanır kapı
30171527	4	30171500		Melamin kapı
30171600	3	30170000		Pencereler
30171700	3	30170000		Cam ürünleri
30171701	4	30171700		Döşeme blokları
30171703	4	30171700		Eğimli kesilmiş cam
30171704	4	30171700		Kurşunlu cam
30171705	4	30171700		Lamine cam
30171706	4	30171700		Temperli cam
30171707	4	30171700		Emniyet camı
30171708	4	30171700		Float cam
30171709	4	30171700		Telli cam
30171710	4	30171700		Yalıtım camı (çift cam)
30171711	4	30171700		Oluklu cam
30171712	4	30171700		Katedral camı
30171800	3	30170000		Çatı pencereleri
30171900	3	30170000		Pencere kasaları
30171901	4	30171900		Çift sürmeli pencere kasaları
30171902	4	30171900		Tek sürmeli pencere kasaları
30171903	4	30171900		Menteşeli (kanatlı) pencere kasaları
30171904	4	30171900		Yatay sürgülü pencere kasaları
30171905	4	30171900		Eğmeli veya vasistas pencere kasaları
30171906	4	30171900		Sabit pencere kasaları
30171907	4	30171900		Pencere denizliği
30171908	4	30171900		Pencere kemeri
30172000	3	30170000		Kapılar (bahçe)
30172100	3	30170000		Garaj kapıları ve operatörleri
30180000	2	30000000		Sıhhi tesisat armatürleri
30181500	3	30180000		Vitrifiye ürünler
30181501	4	30181500		Küvetler
30181502	4	30181500		Bideler
30181503	4	30181500		Duşlar
30181504	4	30181500		Lavabolar
30181505	4	30181500		Klozetler
30181506	4	30181500		Pisuvarlar
30181507	4	30181500		Küvet veya duş kabinleri
30181508	4	30181500		Tuvalet bölmeleri
30181511	4	30181500		Klozet hazneleri
30181514	4	30181500		Klozet rezervuarı kapakları
30181515	4	30181500		Klozet rezervuarları
30181518	4	30181500		Musluklu Su Dağıtım Sehpası
30181519	4	30181500		Tuvalet / çömelme plakası
30181600	3	30180000		Sıhhi olmayan konut armatürleri
30181601	4	30181600		Sabunluk
30181602	4	30181600		Havlu çubuğu veya halkası veya askısı
30181603	4	30181600		Klozet kapağı
30181604	4	30181600		Klozet kapağı kapağı
30181605	4	30181600		Süzgeç (drenaj)
30181606	4	30181600		Bornoz kancası
30181607	4	30181600		Duş perdesi veya düzeneği
30181608	4	30181600		Duş çubuğu
30181609	4	30181600		Duş sepeti (caddy)
30181610	4	30181600		Tuvalet kağıdı tutucusu
30181611	4	30181600		Diş fırçası veya bardak tutucusu
30181612	4	30181600		Tıraş jileti kancası
30181613	4	30181600		Küvet veya jakuzi eteği
30181614	4	30181600		Sabun dağıtıcısı
30181700	3	30180000		Musluklar
30181701	4	30181700		Musluk ucu
30181702	4	30181700		Musluk ünitesi
30181800	3	30180000		Musluk ve duş başlıkları, jetler ve parçalar ve aksesuarlar
30181801	4	30181800		Duş başlığı
30181802	4	30181800		Musluk havalandırıcısı (aeratör)
30181803	4	30181800		El tipi duş ünitesi
30181804	4	30181800		Musluk kolu
30181805	4	30181800		Kombinasyon sabit ve el tipi duş başlığı
30181806	4	30181800		Girdap (whirlpool) jeti
30181807	4	30181800		Akıtma ağzı
30181808	4	30181800		Sıva altı valf
30181809	4	30181800		El duşu onarım kiti
30181810	4	30181800		Musluk trim (kaplama)
30181811	4	30181800		Musluk onarım kiti
30181812	4	30181800		Vücut sprey başlığı
30190000	2	30000000		İnşaat ve bakım destek ekipmanları
30191500	3	30190000		Merdivenler ve iskeleler
30191600	3	30190000		Merdiven ve iskele aksesuarları
30191700	3	30190000		İnşaat barakaları ve römorkları
30191800	3	30190000		Geçici inşaat ve bakım destek ekipmanları ve malzemeleri
30240000	2	30000000		Taşınabilir Yapı Bina Bileşenleri
30241500	3	30240000		Taşınabilir Yapı Birleştirme Bileşenleri
30241501	4	30241500		Boru çerçeve konnektörü
30241502	4	30241500		Ankraj plakası
30241503	4	30241500		Bağ halkası (bail ring)
30241504	4	30241500		Taban plakası
30241505	4	30241500		Kubbe (cupola)
30241506	4	30241500		Funiküler çan
30241507	4	30241500		Üçgen alınlık (gable)
30241508	4	30241500		Gin direği ve aksesuarları
30241509	4	30241500		Direk bölümü ve ana direk (king pole)
30241510	4	30241500		Yan direk
30241511	4	30241500		Kazık veya çivi (peg)
30241512	4	30241500		Üst kiriş (transom)
30241513	4	30241500		Çelik A çerçeve
30241514	4	30241500		Yapısal payanda
30241515	4	30241500		Yapısal hizalama aleti
30241600	3	30240000		Tribün ve açık tribün ve merdiven yapısal bileşenleri
30241601	4	30241600		Tribün ayak tahtası ve aksesuarları
30241602	4	30241600		Merdiven basamağı
30241603	4	30241600		Kiriş (stringer)
30241604	4	30241600		Basamak rıhtı
30241700	3	30240000		Çadır ve membran yapı iskelet ve örtü bileşenleri
30241701	4	30241700		İskelet kirişi veya rayı veya borusu
30241702	4	30241700		Taşınabilir yapı branda bölümü
30241705	4	30241700		Çadır için kışa hazırlık kiti
30250000	2	30000000		Yer altı madenciliği yapıları ve malzemeleri
30260000	2	30000000		Yapısal malzemeler
30263900	3	30260000		Özel çelik çubuklar
30265000	3	30260000		Alüminyum levhalar
30265001	4	30265000		Alüminyum SAE 1000 serisi soğuk haddelenmiş levha
30265002	4	30265000		Alüminyum SAE 1000 serisi sıcak haddelenmiş levha
30265003	4	30265000		Alüminyum SAE 2000 serisi soğuk haddelenmiş levha
30265004	4	30265000		Alüminyum SAE 2000 serisi sıcak haddelenmiş levha
30265005	4	30265000		Alüminyum SAE 3000 serisi soğuk haddelenmiş levha
30265006	4	30265000		Alüminyum SAE 3000 serisi sıcak haddelenmiş levha
30265007	4	30265000		Alüminyum SAE 4000 serisi soğuk haddelenmiş levha
30265008	4	30265000		Alüminyum SAE 4000 serisi sıcak haddelenmiş levha
30265009	4	30265000		Alüminyum SAE 5000 serisi soğuk haddelenmiş levha
30265010	4	30265000		Alüminyum SAE 5000 serisi sıcak haddelenmiş levha
30265011	4	30265000		Alüminyum SAE 6000 serisi soğuk haddelenmiş levha
30265012	4	30265000		Oluklu alüminyum levha
30265400	3	30260000		Demir levhalar
30265401	4	30265400		Sfero döküm sıcak haddelenmiş levha
30265402	4	30265400		Gri dökme demir sıcak haddelenmiş levha
30265403	4	30265400		Beyaz dökme demir sıcak haddelenmiş levha
30265404	4	30265400		Dövülebilir dökme demir sıcak haddelenmiş levha
30265800	3	30260000		Plastik çubuklar ve levhalar
30265802	4	30265800		Plastik levha
31000000	1		C	İmalat Bileşenleri ve Malzemeleri
31100000	2	31000000		Dökümler ve döküm parçaları
31110000	2	31000000		Ekstrüzyonlar
31130000	2	31000000		Dövme parçalar
31140000	2	31000000		Kalıplamalar
31150000	2	31000000		Halat ve zincir ve kablo ve tel ve kayış
31151500	3	31150000		Halatlar
31151600	3	31150000		Zincirler
31151700	3	31150000		Mekanik kablo
31151800	3	31150000		Mekanik tel
31151900	3	31150000		Kayışlar
31151902	4	31151900		Deri kayışlar
31151904	4	31151900		Plastik kayışlar
31152000	3	31150000		Güvenlik teli
31152100	3	31150000		Kordonlar
31152200	3	31150000		Elektrik dışı demir ve çelik tel
31152300	3	31150000		Elektrik dışı demir dışı metal tel
31160000	2	31000000		Hırdavat
31161500	3	31160000		Vidalar
31161600	3	31160000		Cıvatalar
31161700	3	31160000		Somunlar
31161800	3	31160000		Pullar
31161900	3	31160000		Yaylar
31162000	3	31160000		Çiviler
31162100	3	31160000		Ankrajlar
31162200	3	31160000		Perçinler
31162300	3	31160000		Montaj donanımı
31162400	3	31160000		Çeşitli bağlantı elemanları
31162500	3	31160000		Braketler ve destekler
31162600	3	31160000		Kancalar
31162700	3	31160000		Yuvarlanan donanım
31162800	3	31160000		Çeşitli hırdavat
31162900	3	31160000		Kelepçeler
31163000	3	31160000		Kavramalar (bağlantı)
31163100	3	31160000		Konnektörler
31163200	3	31160000		Tutma donanımı
31163300	3	31160000		Dik kayıtlar (stud)
31163400	3	31160000		Metal ağlar ve eleme yapıları
31170000	2	31000000		Rulmanlar ve burçlar ve tekerlekler ve dişliler
31171500	3	31170000		Rulmanlar
31171504	4	31171500		Bilyalı rulmanlar
31171600	3	31170000		Burçlar
31171700	3	31170000		Dişliler
31171800	3	31170000		Endüstriyel tekerlekler
31171900	3	31170000		Zincir dişlileri
31180000	2	31000000		Salmastralar contalar körükler ve kapaklar
31190000	2	31000000		Öğütme ve parlatma ve düzleştirme malzemeleri
31191500	3	31190000		Aşındırıcılar ve aşındırıcı ortamlar
31191506	4	31191500		Aşındırıcı diskler
31191600	3	31190000		Aşındırıcı taşlar
31200000	2	31000000		Yapıştırıcılar ve dolgu macunları
31201500	3	31200000		Bant
31201505	4	31201500		Çift taraflı bant
31201600	3	31200000		Yapıştırıcılar
31210000	2	31000000		Boyalar ve astarlar ve son katlar
31211500	3	31210000		Boyalar ve astarlar
31211507	4	31211500		Sprey boyalar
31211523	4	31211500		Yüksek sıcaklık boyası
31211600	3	31210000		Boya katkı maddeleri
31211700	3	31210000		Çeşitli son katlar
31211800	3	31210000		Boya çözücüleri ve incelticileri
31211900	3	31210000		Boya uygulayıcıları ve boyama aksesuarları
31220000	2	31000000		Boyama ve tabaklama özleri
31230000	2	31000000		İşlenmiş ham stok
31240000	2	31000000		Endüstriyel optik
31250000	2	31000000		Pnömatik ve hidrolik ve elektrikli kontrol sistemleri
31260000	2	31000000		Mahfazalar ve dolaplar ve kasalar
31270000	2	31000000		Makine yapımı parçalar
31280000	2	31000000		Sac baskı parçaları ve sac bileşenler
31290000	2	31000000		İşlenmiş ekstrüzyonlar
31300000	2	31000000		İşlenmiş dövme parçalar
31310000	2	31000000		İmal edilmiş boru montajları
31320000	2	31000000		İmal edilmiş çubuk stok montajları
31330000	2	31000000		İmal edilmiş yapısal montajlar
31340000	2	31000000		İmal edilmiş sac montajları
31350000	2	31000000		İmal edilmiş tüp montajları
31360000	2	31000000		İmal edilmiş levha montajları
31370000	2	31000000		Refrakter malzemeler
31380000	2	31000000		Mıknatıslar ve manyetik malzemeler
31390000	2	31000000		Talaşlı işleme parçaları
31400000	2	31000000		Contalar
31401500	3	31400000		Kalıplanmış contalar
31401503	4	31401500		O-ring kalıplanmış conta
31410000	2	31000000		Sızdırmazlık elemanları (keçe)
31420000	2	31000000		Sinterlenmiş parçalar
32000000	1		C	Elektronik Bileşenler ve Malzemeler
32100000	2	32000000		Baskılı devreler ve entegre devreler ve mikro montajlar
32101500	3	32100000		Devre kartları ve radyo frekansı RF bileşenleri
32101600	3	32100000		Entegre devreler
32101601	4	32101600		Rastgele erişimli bellek RAM
32110000	2	32000000		Ayrık yarı iletken cihazlar
32120000	2	32000000		Pasif ayrık bileşenler
32121700	3	32120000		Ayrık bileşenler
32121701	4	32121700		Doğrultucular
