# ÜRETİLMİŞ kategori eşanlamlıları — gen-category-keywords.ts
# Elle DÜZENLENEBİLİR ama elle küratörlü satırlar category-keywords.tsv'ye
# yazılmalı: o dosya bunu EZER ve yeniden üretimde kaybolmaz.
# Biçim: <kod>\t<boşlukla ayrılmış terimler>
41106210	maya kültürü takviyesi
41106211	maya aminoasit karışımı tozu
41106212	katkısı maya ekstraktı peptone tripton agar tozu
41106213	toz dehidre lb agar broth
41106214	kalsiyum klorür transformasyon solüsyonu
41106215	lityum asetat transformasyon solüsyonu peg 4000
41106216	ypd ypda broth
41106217	petri kabı antibiyotikli hazır dökülmüş agar plakası
41106218	formüllü seçici dehidre agar
41106219	csm karışımı aminoasit dropout amino acid
41106220	sd minimal yeast nitrogen base
41106221	hazır hücresi dhy426 cerevisiae
41106222	plazmid yeast transformation peg liat
41106223	besiyeri bazı yeast nitrogen base amonyum sülfatsız
41106224	elektroporatör gen aktarım cihazı hücre küveti
41106232	ekim petri robotu mikrobiyoloji
41106300	sarfları taq dntp miksi kiti
41106302	spesifik kiti hedefli primer prob seti
41106303	temizleme kiti jelden dna ekstraksiyonu purification
41106306	tamponu taq buffer magnezyum klorür reaksiyon
41106307	master mix dntp solüsyonu magnezyum klorür buffer tampon çözeltisi amplifikasyon
41106308	oligonükleotit sentezi forward reverse oligolar sentez
41106309	kütüphanesi sentez kiti revers transkripsiyon birinci zincir
41106311	total izolasyonu mrna saflaştırma ekstraksiyon kiti
41106313	tek basamaklı qrt real time kiti
41106314	taq hot start pfu high fidelity
41106315	poc cihazı hızlı kartuşlu taşınabilir
41106400	oligo sentezi dna bağlayıcı nükleik asit modifikasyonu
41106401	dna kiti ligasyonu kütüphane hazırlama
41106402	hazır rastgele random hexamer
41106403	sanger primeri sekanslama m13 t7
41106500	rekombinant üretimi translasyon saflaştırma
41106501	coli kompetan hücre plazmid transformasyonu
41106502	lipofektamin ajanı kalsiyum fosfat
41106505	bakulovirüs sf9 sf21 hücresi
41106506	sf9 insect medium hücresi kültürü
41106507	fetal bovine serum fbs glutamin hücre takviyesi
41106508	cho hek293 transfeksiyon kiti
41106509	hela hek293 cho hattı primer hücresi
41106510	ripa lizis tamponu izolasyonu parçalama
41106511	lizis kiti lysozyme
41106512	lizis kiti per zymolyase izolasyonu
41106513	lusiferaz gfp beta galaktosidaz
41106514	hattı klon seçimi antibiyotik dirençli
41106515	pichia pastoris transformasyon kiti
41106516	substratı indüksiyon ajanı iptg gal
41106600	plazmid dna klonlama vektörü ekspresyon
41106601	homolog rekombinasyon crispr cas9 vektörü
41106604	haritası plazmid dizisi sekans analizi
41106605	luciferase plazmid haritası gfp dizisi
41106606	plazmidi protein aşırı
41106607	gfp rfp yfp plazmid haritası
41106608	gst tag his proteini plazmidi
41106609	knockout vektörü susturma plazmidi
41106610	puc19 pbluescript standart plazmidi
41106611	maya iki yeast two hybrid
41106612	bakulovirüs transfer vektörü pfastbac plazmidi
41106615	ta kiti topo ligasyon
41106616	bakteriyofaj lambda m13 faji genom
41106617	nokta mutasyonu kiti site directed mutagenesis
41106619	dna klonlama plasmid sanger sekanslama genetik arastirma
41106620	gfp lusiferaz reporter assay hcre ici
41106621	lentivirus adenovirus transdüksiyon gen aktarimi
41106622	pichia pastoris saccharomyces cerevisiae klonlama
41110000	kalibrasyon olcum aletleri ekipmanlari laboratuvar cihazlari
41111500	kantar tarti hassas terazi gramaj olcer
41111501	hassas dijital laboratuvar tartisi gramaj olcer
41111502	analitik hassas tarti mikroterazi desigram
41111503	ibreli analog tarti kefeli bakkal terazisi
41111504	dinamometre el kantari yayli terazisi
41111505	f1 sinifi kütle seti etalon agirlik kütlesi
41111506	veteriner terazisi canli tartisi kafesli kantar
41111507	masaüstü dükkan terazisi pazar tartisi
41111508	baskül boy kilo olcer eczane baskülü medikal tarti
41111509	zemin baskülü kantar sanayi tipi tarti
41111510	mektup terazisi koli tartisi kargo desimetre
41111511	tasit kantari tirlar icin kantar vagon demiryolu tartisi
41111512	mekanik laboratuvar terazisi sürgülü fizik dersi
41111513	tayin cihazi rutubet olcer halojen analizörü
41111515	tarti kabi tartim kagidi kefe numune
41111516	terazi rüzgarligi rs232 kablosu yazici baglantisi kefe koruyucu
41111517	hassas miligram laboratuvar tartisi
41111518	kantari tasit tartisi portatif terazisi
41111519	caraskal kantari dinamometre askili kantar baskülü
41111520	bant kantari dinamik tartim üstü kantar
41111521	tga analizörü termal analiz termogravimetrik
41111522	bunker kantari silo tartim sistemi dozajlama
41111523	referans kütle etalon agirlik kalibrasyon standardi
41111524	barkodlu market manav
41111525	dolum paketleme kantari dozajlama
41111526	checkweigher bantli kontrol hat üstü tartim
41111528	el kantari valiz tartisi
41111529	havalimani kantari tartim sistemi
41111530	dijital baskül hassas tarti banyo terazisi
41111531	koli tartisi ambar sevkiyat kantari
41111600	kumpas mikrometre lazer metre kalinlik saati
41111601	dis dijital vidasi
41111602	pedometre adim sayici
41111603	lazer metre telemetre olcer lazerli
41111604	celik cetveli gönye cizim
41111605	strain gauge gage pulu uzama olcer strainmeter
41111606	mikrodalga mesafe olcer jeodezik olcum tellurometer haritacilik
41111607	numara olcer sayaci tekstil lup mercek
41111613	telemetre lazer metre sensoru ultrasonic olcer
41111614	altimetre nivo yukseklik mikrometresi boy olcer
41111615	nivo distomat hizalama disto 3d tarayici
41111616	yol tekerlegi tekeri mekanik metre tekerlekli
41111617	cakisi bosluk olcer subap ayar feler
41111618	johansson kalibrasyon blogu
41111619	go nogo tampon halka dis
41111620	kalibrasyon bosluk olcum
41111621	dijital mekanik verniyeli derinlik kumpasi
41111622	dis standi derinlik
41111623	boya kalinlik olcer mikron ultrasonik kaplama kalinligi
41111624	delik komparatoru silindir ic cap olcer
41111625	harita olcer mesafe tekerlegi kalemi
41111626	johansson blogu kalibrasyon celik
41111627	yatagi kanalli blok parcalama blogu salgi sehpasi
41111628	sarf serit celik mezura
41111629	ipli enkoder sensor lineer draw wire
41111630	komparator salgi dijital gosterge
41111631	mastari radius kavis
41111632	pim seti kalibrasyon
41111633	pnomatik mastari
41111634	dijital elektronik hassas
41111635	blogu kalibrasyon cihazi komparator standi
41111636	komparatoru ic cap olcum aleksometre delik
41111637	bükme cihazi boya elastikiyet mandrel
41111638	cihazi tütün ekipmani
41111639	mastari dis tampon
41111640	dikiş mastari kumpasi olcer
41111641	dis taragi adim olcer vida
41111642	araligi olcer demiryolu mastari kumpasi
41111643	kalinlik olcer sac mastari capi
41111644	seti kalibrasyon pimi dogrulama
41111645	sinus cetveli aci mastari sehpasi
41111646	kumpas delik olcer ic cap
41111647	kumpasi capi olcer ic cap mastari
41111648	delik olcer kumpas
41111649	dis derinligi kumpasi olcer profil derinlik
41105328	transfer membran hibridizasyon rna dna tespiti nitroselüloz pvdf sds page
41105329	bsa sığır serum albümini kazein süt tozu tween 20 nonfat dry milk blocking buffer
41105330	loading control beta actin gapdh tubulin pozitif ekstraktı homojenat
41105331	boyama görüntüleme solüsyonu etiketleme analizi
41105332	ecl hrp western bsa luminol sinyal solüsyonu
41105333	bcip nbt dab renkli çökelme alkalen fosfataz ap
41105334	konsantrasyon ölçümü spektrofotometre standart eğrisi kalibratör florometrik qpcr
41105335	ladder bp baz çifti marker jel elektroforezi yükleme boyası
41105336	pi marker ph gradyanı jel tüp amfolit elektroforez
41105337	marker ladder sds page boyalı standart kd kilodalton
41105338	ladder marker baz çifti ribozomal jel elektroforezi
41105339	pvdf nitroselüloz transfer kağıdı hibridizasyon naylon filtre
41105340	güç kaynağı tankı jel dökme aparatı tarak ünitesi tank
41105341	röntgen ray banyo solüsyonu karanlık oda kaset radyasyon
41105342	buffer tamponu tae tbe yükleme boyası etidyum bromür etbr güvenli boya
41105343	strip jel dgge tgge poliakrilamid sds page tamponu
41105344	tarak kuyu açıcı yükleme ucu pipet jel kesici
41105345	coomassie blue g250 r250 gümüş boyama silver stain sypro
41105500	izolasyon kolonu lizis tamponu spin kolon manyetik boncuk çöktürme
41105501	pcr clean up band kesme spin kolon saflaştırma geri kazanım
41105502	gdo analizi et tür tayini izolasyon pcr helal testi
41105504	gdna izolasyon kan doku tükürük spin kolon
41105506	izolasyon poli kuyruğu transkripsiyon rtpcr cdna sentezi
41105508	glikojen coprecipitant izopropanol etanol çökeltme taşıyıcı rna
41105509	qpcr konsantrasyon ölçümü florometrik spektrofotometre nanodrop
41105510	bakteriyofaj izolasyon lambda virüs liyofilize süzme
41105511	izolasyon mini prep sphaeroplast lizis lityum asetat
41105512	miniprep maxiprep megaprep klonlama vektör izolasyon coli
41105513	prob temizleme radyoaktif floresan etiketli biotin probu
41105514	fenol kloroform izopropanol sodyum asetat te tamponu lizis
41105515	rnase free koruyucu solüsyon rnalater depe su tüpü
41105516	bant kesme saflaştırma spin kolon geri kazanım agaroz
41105517	yaprak tohum izolasyon ctab yöntemi homojenizatör dondurarak kırma
41105518	total izolasyon trizol tri reagent spin kolon rneasy
41105519	virüs izolasyon serum plazma pcr tanı kiti spin
41105520	virüs izolasyon rtpcr covid tanı kiti serum plazma
41105521	pcr cihazı jel görüntüleme transillüminatör uv lamba analizör
41105600	sanger ngs sekanslama kapiler elektroforez kütüphane hazırlık
41105601	ngs sanger polimeraz ligaz kütüphane hazırlama sekans reaktifi
41105700	mikroarray microarray çip hibridizasyon ekspresyon analizi tarayıcı
41111650	ucu olcer cap mastari delik olcum sablonu olcegi
41111651	dusey mesafe olcer dikey mikroskop hassas yukseklik olcum
41111652	beton basinç olcer kompresyon test cihazi presi silindir numune
41111700	endüstriyel kamera muayene kamerasi optik kontrol endoskopik goruntuleme
41111701	fim mikroskobu alan atomik cozunurluk yuzey analiz
41111702	tek gozlu ogrenci mikroskobu egitim tipi
41111703	üç boyutlu mikroskobu zoom
41111704	isigi led aydınlatma halka isik fiber optik aydinlatma
41111705	mercegi akromatik plan lensi
41111706	kamerasi aparati adaptoru slr baglantisi
41111707	projeksiyon olcum cihazi golge mikroskobu optik projektor
41111708	kamerasi ccd kamera usb adaptor
41111709	çift gozlu laboratuvar mikroskobu binokuler
41111710	hibrit entegre optik mikroskobu analiz
41111711	sem tem mikroskobu yuksek cozunurluklu nano goruntuleme
41111712	inverted hucre kulturu mikroskobu tabandan aydinlatmali
41111713	isikli el buyuteçi masaustu buyutec standli lup
41111714	goz lupu kuyumcu saatçi mercegi olcekli
41111715	gokyuzu gozlem teleskobu aynali mercekli
41111716	kamerasi boru ici goruntuleme endoskopik yilan kamera
41111717	el durbunu gece gorus denizci av
41111718	mikroskobu malzeme metalografi parlatici
41111719	darkfield karanlik saha mikroskobu kan analizi
41111720	sem mikroskobu taramali yuzey analiz
41111721	tem mikroskobu gecirimli ultra ince kesit
41111722	fluoresan mikroskobu uyarim filtresi
41111723	konfokal taramali confocal
41111724	afm mikroskobu atomik kuvvet
41111725	polarizasyon mikroskobu jeolojik petrografi
41111726	ultrasonik ses dalgali goruntuleme
41111727	ekrana yansitmali egitim mikroskobu
41111728	widefield genis hizli goruntuleme
41111729	goz mercegi okuler lens wf10x parcasi
41111730	abbe kondansor kondansatoru isik odaklayici
41111731	kollektoru isik toplayici mercek aydinlatma parcasi
41111733	govde borusu monokuler tup binokuler kafasi
41111734	mekanik tablasi numune saryo saryosu
41111735	motorize saryo cnc tablasi
41111736	toz kilifi koruyucu kilif cantasi
41111737	videofiberoskop endoskopik sanayi tipi muayene kamerasi
41111738	optik boroskop endoskop bükülebilir muayene kamerası kablolu görüntüleme
41111739	halojen lamba aydınlatma ampulü mikroskop lambası
41111740	aoi cihazı pcb kontrol kart lehim kontrolü
41111741	dic aparatı nomarski prizması polarizasyon filtresi
41111742	gözetleme borusu siperlik skobu yansıtmalı dürbün
41111743	hizalama dürbünü açısal ölçüm optik
41111744	objektif lam oküler taksimatı cetveli
41111745	hücre tutucu mikroenjeksiyon hassas konumlandırıcı elektrot
41111746	işık kaldıracı hassas sapma ölçer
41111747	sanayi tipi boroskop kanal görüntüleme kamerası boru içi muayene
41111748	ekranlı mikroskop kameralı dijital usb
41111749	phase contrast canlı hücre inceleme boyasız numune
41111750	anti vibrasyon sarsıntı sehpa izolatör tabla
41111751	emisyon uyarım bariyer gfp fitc
41111752	bloğu tutucu yuvası
41111753	objektif taret yuvası
41111754	motorize taret otomatik objektif değiştirici
41111755	netlik ayar odaklama vidası makro
41111756	ayağı alt gövde stand
41111757	binoküler trinoküler başlık oküler tüpü
41111758	kasası mekanik taşıyıcı iskelet
41111759	kameralı mikroskop üç gözlü laboratuvar
41111760	tutucu mekanik tabla şaryo lam
41111761	grid karbon kaplı bakır formvar
41111762	grid saklama box
41111763	lens kağıdı optik solüsyonu körük fırça
41111764	mount adaptör kamera halkası t2
41111765	maşası şaryo kıskacı sabitleyici yaylı
41111766	taşınabilir usb cep mikroskobu şarjlı
41111767	sıcak hücre kültürü
41111768	kan grubu kartı okuyucu lambası jel kart görüntüleme
41111769	okuyucu kan kartı
41111770	oküler ibresi hedef gösterme iğnesi
41111771	ses seviyesi gürültü ölçüm cihazı sonometre db
41111772	endüktans kapasitans direnç metre empedans
41111800	ndt cihazları test ultrasonik hata dedektörü penetrant
41111808	endüstriyel röntgen cihazı ray ndt
41111809	helyum kaçak dedektörü cihazı vakum
41111810	kabini yüksek fırını termal şok
41111811	kabini iklimlendirme derin dondurucu
41111812	ndt test ray kaynak kontrolü endüstriyel röntgen filmi penetrametre
41111815	pachometer tespit cihazı paspayı ölçer demir tarama beton röntgeni rebar detector
41111816	lvdt deplasman sensörü lineer cetvel potansiyometrik konum verici transduser
41111817	analizörü tahıl kalite tayini sertlik kontrolü gıda test
41111818	penetrant sprey manyetik toz banyosu ndt sarf malzemesi çatlak arama sıvısı geliştirici developer
41111819	ndt manyetik akı sızıntısı mfl asansör muayenesi tahribatsız
41111820	uv lamba penetrant muayene lambası mor ışık çatlak kontrolü
41111900	data logger veri kaydedici indikatör panelmetre sinyal çevirici
41111901	numaratör mekanik tur sayacı debi ölçer debimetre su saati
41111902	dijital sayıcı pulse counter frekansmetre panel tipi takometre
41111903	gıda tipi dedektörü konveyör üstü altın define arama üst
41111904	indikatör seviye göstergesi manyetik kolonu
41111905	lvdt probu komparatör saati ucu temaslı
41111906	kağıtlı rulo grafik yazıcı endüstriyel datalogger
41111907	ekranlı veri datalogger lcd kayıt cihazı
41111908	kağıtlı yazıcı dairesel sıcaklık nem kayıt rulosu
41111909	analog teyp veri depolama kayıt
41111910	kanallı kağıtlı yazıcı çoklu datalogger
41111911	hızlı sinyal dalga formu yazıcı
41111912	ekg eeg veri toplama biyomedikal sinyal
41111913	vuruşlu yazıcı grafik kağıtlı indikatör
41111914	motorlu yazıcı potansiyometrik endüstriyel grafik
41111915	bimetal termostat sıcaklık anahtarı bimetalik termometre
41111916	sıcaklık ölçer lazerli pirometre infrared termometre ir
41111917	multimetre avometre ölçü aleti pensampermetre
41111918	gyro yön bulucu atalet ölçüm ünitesi imu
41111919	plastik dedektörü ahşap tarama duvar arkası boru bulucu
41111920	üç boyutlu cihazı 3d probu tezgahı
41111921	takometre devir sensörü encoder ölçer takojeneratör
41111922	far ikazı kontrol rölesi ampul patlak
41111923	knock sensor motor avans
41111924	lambda sensörü o2 probu baca gazı analizörü
41111926	endüktif kapasitif sivi switch yaklaşım şalteri proximity
41111927	transmitteri transducer manometre fark sensörü
41111928	trafosu hall effect sensörü şöntü transduseri
41111929	geiger sayacı ölçer dozimetre alfa beta gama dedektörü
41111930	güç analizörü wattmetre enerji aktif reaktif sensörü
41111931	debimetre transmitteri flowmetre anahtarı flow switch
41111932	su alarmı sızıntı algılama kablosu nem sensörü
41111933	statik ölçer hücresi loadcell gerginlik sensörü
41111934	loadcell yük hücresi load cell dinamometre gerginlik ölçer
41111935	inklinometre su terazisi dijital açı ölçer gyro
41111936	kamera modülü endüstriyel sensor line scan alan tarama
41111937	enkoder encoder rotary potansiyometre açısal pozisyon mutlak
41111938	şamandıra hidrostatik transmitter radar ultrasonik prob
41111939	ses mikrofon desibel ölçer gürültü hidrofon ultrasonik alıcı
41111940	algılayıcı rgb kontrast fotosel okuyucu
41111941	gaz elektronik burun algılama olfaktometre
41111942	ölçüm duman dedektörü baca gazı partikül opasitemetre
41111943	kondaktivite ec metre ohmmetre
41111944	probu kapasitif seviye empedans ölçer
41111945	cetvel lvdt lineer potansiyometre manyetostriktif mesafe
41111946	endüktif yaklaşım metal algılayıcı proximity switch sensörü
41111947	yazıcı ucu rulo kağıt ploter kartuş
41111948	lökosit formül hemogram kan sayım cihazı laboratuvar
41111949	motor dijital kronometre zaman rölesi
41111950	şalteri manyetik bypass tüplü sıvı
41111951	nem kontrol cihazı rölesi higrometre nemölçer
41111952	h2s gaz dedektörü kükürt kaçak algılama
41111953	hava yastığı tetikleyici darbe airbag aktivasyon
41111954	akış anahtarı algılama debi sızıntı dedektörü
41111955	püranometre ışınımı lüksmetre solar radyasyon
41111956	pyrometer pirometre temassız termometre ir lazerli
41111957	müşürü basınç anahtarı motor
41111958	map emme turbo basınç
41111959	müşürü mazot basınç benzin ray
41111960	ultrasonic mesafe park sonar yaklaşım
41111961	koltuk doluluk ağırlık emniyet kemeri ikazı
41111962	balata ikaz kablosu fişi uyarısı
41111963	depo şamandırası mazot göstergesi şalteri
41111964	tokası kilidi switch
41111965	kaçak dedektörü nem algılayıcı sel
41111966	higrometre transmitteri rutubet ölçer
41111967	yaw rate yalpalama savrulma esp
41111968	jiroskop gyro ivmeölçer rotasyon
41111969	gerilim ölçer dedektörü şebeke
41111970	termokupl pt100 ntc pt1000 termostat ısı ölçer
41111971	dijital sayıcı pulse counter frekansmetre adet
41111972	airbag sargısı direksiyon zembereği
41111973	partikül ölçüm temiz oda toz sayıcı aerosol counter
41112220	derin derecesi dolap isi olcer min max dijital problu kalibreli
41112221	etuv derecesi inkubasyon kabini isi takip probu hassas dijital
41112222	sicaklik paneli isi ekrani transmitter dijital gosterge
41112223	coklu gosterge kombine olcum paneli cok fonksiyonlu ekran
41112224	lazerli isi olcer temassiz pirometre infrared tabanca
41112225	pt100 pt1000 isi probu rezistans termometre sicaklik sensoru
41112226	tipi termokupil kriyojenik isi sensoru
41112227	tipi yuksek isi probu seramik kilifli termokupil
41112228	baca gazi cihazi kombi kazan emisyon olcer
41112229	kalorimetre isi pay olcer debili sayaci
41112230	kalibrasyon cihazi siyah cisim kalibratoru blackbody
41112231	cloud point pour yag cihazi petrol analiz
41112232	antifriz olcer refraktometre noktasi tayin cihazi
41112233	tayin cihazi melting point laboratuvar olcer
41112234	isi akisi sensoru transferi termal
41112235	kalorimetre bombasi spesifik isi olcum cihazi dsc
41112236	ring and ball yumusama noktasi tayin cihazi bitum
41112237	dew point olcer cig noktasi sensoru nem tayini
41112238	noktasi tayin gres yagi cihazi dropping point
41112239	civali alkollu laboratuvar derecesi cubuk
41112240	torbasi sicaklik etiketi indikatör serit isi takip
41112241	kül firini derecesi yuksek isi firin
41112242	benmari derecesi problu isi olcer
41112243	blok isitici kuru isi olcer
41112244	isi probu master
41112300	sensoru bagil olcum cihazi
41112301	sac nemi olcer dijital analog nemolcer
41112302	islak kuru termometre hazneli bagil nem
41112303	termohigrometre isi olcer datalogger kayit cihazi
41112304	ahsap olcer tahil rutubet cihazi beton nemi
41112305	nemostat rölesi higrostat
41112306	jeneratoru higrometre kalibrasyon kabini
41112307	cimento aparati harc
41112400	basinc transmitteri presostat barometre manometre
41112401	mikrometresi kumpasi iskandil saati
41112402	basinc anahtari presostat fark
41112403	manometre bar psi basinc saati analog gosterge
41112404	regulator hava filtresi basinc dusurucu vana
41112405	basinc datalogger kayit cihazi yazicisi
41112406	saati mutlak basinc olcer barometre
41111974	rezistans termostat kalibratörü pt100 kalibrasyon fırını sıcaklık
41111975	gaussmetre tesla metre elektromanyetik dedektörü emf ölçer radyasyon ölçüm
41111976	kalibrasyon masası debimetre test standı sayaç ayar istasyonu
41111977	hava ölçer elektrostatik yük ölçüm cihazı anyon katyon sayıcı
41111978	cetveli kapiler okuma kartı skala
41111979	soğuk zincir datalogger aşı dolabı medikal takip
41111980	aşı dolabı takip hastane ısı otomasyonu kablosuz alarmı
41111981	bankası takip yazılımı torbası barkodlama transfüzyon
41112100	çevirici dönüştürücü sinyal transmitter sensör kafası
41112101	seramik ultrasonik kuvars kristali sensör
41112103	optik ışık kılavuzu yükseltici algılayıcı
41112104	akustik sensör algılayıcı mikrofon transduseri ultrasonik prob
41112105	transmitteri pt100 transmitter kafa tipi 20ma çevirici
41112106	transmitteri rutubet vericisi kanal tipi sensörü 10v ölçer
41112107	ep dönüştürücü çevirici regülatör oransal valf kontrolör
41112108	hücresi tartım sensörü indikatör platform baskül
41112109	trafosu transmitteri dönüştürücü hall effect sensörü
41112110	transmitteri sensörü fark manometre
41112111	lineer cetvel lvdt sensör deplasman sensörü temassız konum
41112112	güç transmitteri aktif dönüştürücü reaktif transduseri wattmetre
41112113	tork sensörü moment ölçer kuvvet transduseri dinamometre
41112114	transmitteri nem sıcaklık kanal tipi
41112200	termometre pirometre termokupl ölçer
41112201	sayaç ısı pay ölçer mekanik ultrasonik
41112202	takip sistemi sıcaklık datalogger kayıt cihazı
41112203	tayin cihazı derecesi ölçer sıcaklığı test
41112204	lazer termometre kızılötesi temassız sıcaklık ölçer
41112205	dijital termostat kontrol cihazı pid kontrolör fırın termostatı
41112206	tipi termokupıl kompanzasyon kablosu
41112207	sıcaklık yazıcısı şeritli kaydedici mekanik
41112209	dijital kılcal borulu pano termostatı fırın
41112210	kılcal gazlı kadranlı
41112211	rtd pt100 pt1000 sıcaklık sensörü rezistans
41112212	tipi boru üstü mıknatıslı termometresi
41112213	portatif saplama gıda dijital
41112214	sıvı azot termostat ultra düşük
41112215	nemlendirme cihazı termostatı higrostat rölesi
41112216	termovel sensörü kovanı paslanmaz koruyucu kılıf
41112217	termokupl kafası bağlantı alüminyum klemens tipi kafa
41112219	ucu sıcaklık probu daldırma tipi pt100
41112601	atp swap ucu hijyen cubugu yuzey kontrolu numune alma eküvyon
41112602	atp luminometre cihazı hijyen olcer swap okuyucu
41112700	hektolitre olcer rutubet tayin cihazı un irmik kalitesi gluten indeksi
41112701	hektolitre olcer bugday rutubet tayini un kalitesi protein
41112702	sayma makinesi fotoselli tane sayici laboratuvar tipi sayaci
41112704	silaj rasyon kalitesi protein yag tayini nir spektroskopisi
41112800	tasit test fren dinamometre takograf kalibrasyon
41112801	hiz radari dijital gostergesi kalibratör sensoru
41112802	devir saati optik lazerli olcer kontakli
41112803	takograf kagidi ehliyet diski analog kagit rulosu
41112900	gps alicisi denizcilik navigasyon otopilot iskandil sonar radar
41112901	kerteriz pusulasi manyetik denizci pirinc
41112902	telsiz dme vor adf alicisi transponder
41112903	denizci sekstanti aci olcer rasat aleti navigational sextant
41112904	otopilot paneli entegre kopruustu sistemi seyrüsefer konsolu
41113000	titratör spektrofotometre laboratuvar reaktifi ph metre refraktometre
41113001	proses paneli transmitter kalibratörü
41113002	kemiluminesans okuyucu clia analizörü isima olcer luminesans
41113003	elektroliz kaplama tayini metal tayin cihazi kul fırını
41113004	fid dedektör gaz kromatografisi dedektörü
41113005	ise elektrot secici florur klorur tayini
41113006	radyasyon olcer geiger sayaci dedektörü alfa beta gama
41113007	otoanalizör biyokimya otoanalizörü klinik kimya analizörü
41113008	gama kamera cihazi nükleer tip goruntuleme
41113009	dta cihazi
41113010	tga cihazi kutle kaybi tayini
41113023	elektroforez tanki elektroforezi güç kaynagi
41113024	bome derecesi dansimetre yogunluk olcer areometre
41113025	isik suzgeci dalgaboyu secici optik
41113026	turbidimetre bulaniklik olcer süspansiyon yogunlugu tayini
41113027	donma noktasi tayini ozmolarite olcer ozmotik basinc
41113029	polarografi cihazi voltametri damlayan civa elektrodu
41113030	radyoaktif tlc tarayici beta
41113031	seker olcer polarimetre sakarimetre polarizasyon derecesi
41113033	gaz volümetresi piknometre hacim olcer kati tayini
41113034	turnusol kagidi indikatör cubugu
41113035	idrar cubugu su sertlik stripi klor kagidi
41113036	elisa plagı 96 kuyucuklu pleyt taban
41113037	elisa spektrofotometresi pleyt
41113038	derecesi olcer alkolmetre hidrometresi bome
41113039	osmolalite olcum kiti kalibrasyon standartlari solüsyonu numune kabi
41113040	bakteri sayim cihazi petri kutusu sayici manuel dijital
41113041	chns karbon azot kukurt tayini
41113042	sut olcum laktoz yag tayini somatik hucre sayim
41113043	seluloz ham analiz
41113044	derece bome areometre dansimetre
41113045	yag tabakasi kalinligi olcer optik kirlilik detektoru
41113046	adhezyon pull off cekme yapisma mukavemeti boya
41113047	kopuk madeni yag astm d892 kopurme egilimi
41113048	solma isik hasligi yikama surtme crockmeter
41113049	baca gazi emisyon olcum o2 co nox verimi
41113050	agir metal tayini kiti su analiz
41113051	orp metre redoks potansiyeli olcer elektrot milivolt
41113052	boya tebesirlesme tayini chalking astm d4214
41113053	korozyon kabini tuz paslanma dayanim
41113054	su ayrisma hizi demulsifikasyon yag emulsiye
41113055	gum yakit tortu tayini jet yakiti solvent
41113056	glow wire kizgin test cihazi
41113057	camur yogunluk olcer sondaj camuru mud balance
41113100	baca gazi detektoru portatif sabit olcum
41113107	n2 jeneratoru saflik olcer dedektoru
41113108	nox no no2 emisyon olcum kemiluminesans
41113109	gazi analiz cam duzenegi absorpsiyon pipeti
41113110	o2 konsantrasyonu olcer baca gazi
41113115	gazi olcum radyasyon dedektoru alfa spektrometre
41113116	drager tupu dedektor renkli reaktif
41113117	tekli dedektoru kisisel koruyucu olcer
41113118	coklu dedektoru 4lu olcer lell h2s co o2
41113119	co2 transmitter sensoru cozunmus gaz
41113124	solunum hizi olcer bod analiz oksijen tuketimi
41113300	spektrometre sivi kati numune
41113301	olcer baziklik titrasyon ph metre
41113309	biyosensor glukoz laktat aktivitesi
41113310	fame gc yag kompozisyonu
41113311	dedektoru kacak arama lambasi freon
41113312	laktik asit olcer sut metre
41113313	motor yagi analiz viskozite parlama noktasi
41113318	radyasyon dedektoru tayini nükleer
41113319	kalitesi olcum cod bod ph iletkenlik multiparametre
41113320	yag analiz hidrolik kirlilik demir bakir
41113633	reosta ayarlı direnç potansiyometrik sensör trimmer
41113634	kalite faktörü qmeter endüktans kapasitans empedans lcr
41113635	şönt kalibrasyon direnci standart kutusu desibelmetre
41113636	sinyal jeneratörü frekans üreteci fonksiyon rf
41113637	voltmetre ampermetre multimetre avometre pensampermetre dijital gösterge
41113638	scop dso sinyal analizörü dalga şekli dikey kanal
41113639	akselerometre titreşim sensörü vibrasyon ölçüm
41113640	güç analizörü aktif şebeke enerji
41113641	kaçak akım rölesi cihazı gfci priz aleti
41113642	faz kalemi kontrol süreklilik buzzer kısa
41113643	demandmetre maksimum aktif reaktif enerji datalogger
41113644	kablo bulucu takip cihazı hat tespit dedektörü toner
41113645	megeri direnci kaçak akım test cihazı
41113646	termokupl rtd pt100 kalibrasyon banyosu kuru blok
41113647	sayıcı counter kalibrasyon cihazı sinyal jeneratörü
41113649	gürültü ölçer telefon hattı test cihazı ses seviyesi db
41113650	fikstürü fct sistemi pcb
41113651	kablo süreklilik test pin fikstürü ağacı
41113652	kablo montaj demeti fikstürü harness board
41113653	ict fikstürü pcb iğneli yatağı bed of nails
41113654	kalibratörü 20ma loop kalibratör proses sinyal
41113655	yük bankası load bank alternatör ünitesi
41113656	motor sürücü ünitesi enkoder
41113657	şalter breaker
41113658	buton ömür mekanik
41113659	ölçer cosfi faktörü
41113660	kristal sinyal kaynağı aleti
41113661	avr kontrol ünitesi
41113662	mikrodalga rf filtre test dalga kılavuzu
41113663	çevirme oranı ttr sargı direnci seti
41113664	ölçer rst motor dönüş yönü tayini
41113665	mikroohmmetre kontak ölçer ductor yüksek akım
41113666	kaçak akım darbe gerilim
41113667	sayaç kalibrasyon masası elektrik ünitesi
