# i18n Faz 4 — kategori adları EN/RU (kod ⇥ EN ⇥ RU). ÜRETİLMİŞ dosya: staging'de
# Gemini Pro toplu çevirisi (admin/content-translations/categories/backfill) → export.
# Elle düzeltme serbest (insan kararı kazanır); boş sütun = çeviri yok → Türkçeye düşer.
25131603	Agricultural helicopters	Сельскохозяйственные вертолеты
25131604	Medical or rescue helicopters	Медицинские или спасательные вертолеты
25131605	Rotary-wing training aircraft	Учебно-тренировочный винтокрылый летательный аппарат
25131606	Hydrant pit valve	Гидрантный клапан
25131607	Apron pit cover and frames	Крышка и рама перронного колодца
25131700	Military fixed-wing aircraft	Военные самолеты
25131701	Bomber aircraft	Бомбардировщик
25131702	Fighter-bomber aircraft	Истребитель-бомбардировщик
25131703	Fighter aircraft	Истребитель
25131704	Attack aircraft	Штурмовик
25131705	Target or drone aircraft	Самолет-мишень или беспилотный самолет
25131706	Military seaplanes	Военные гидросамолеты
25131707	Recreation or spy aircraft	Разведывательный самолет
25131708	Anti-submarine aircraft	Противолодочный самолет
25131709	Military transport aircraft	Военно-транспортный самолет
25131800	Specialized aircraft	Специализированные воздушные суда
25131801	Airships	Дирижабли
25131802	Model aircraft	Авиамодели
25131803	Flight control aircraft	Самолет управления полетом
25131900	Military rotary-wing aircraft	Военные вертолеты
25131902	Military transport helicopters	Военно-транспортные вертолеты
25131903	Attack helicopters	Ударные вертолеты
25131904	Reconnaissance helicopters	Разведывательные вертолеты
25131905	Anti-submarine helicopters	Противолодочные вертолеты
25131906	Tilt-rotor aircraft	Конвертопланы
25132000	Recreational aircraft	Спортивно-развлекательные самолеты
25132001	Hang gliders	Дельтапланы
25132002	Hot air balloons	Воздушные шары
25132003	Gliders	Планеры
25132004	Paragliders	Парапланы
25132005	Ultralight spacecraft	Ультралегкие летательные аппараты
25132100	Unmanned aircraft	Беспилотные летательные аппараты
25132101	Agricultural drone	Сельскохозяйственный дрон
25132102	Military drone	Военный дрон
25132103	Hobby drone	Любительский дрон
25132104	Law enforcement drone	Дрон для правоохранительных органов
25132105	Delivery drone	Дрон для доставки
25132200	Security and rescue aircraft	Спасательные воздушные суда
25132201	Rescue and firefighting aircraft, 150 gallon	Спасательный и пожарный самолет, 150 галлонов
25132202	Rescue and firefighting aircraft, 3000 gallon	Спасательный и пожарный самолет, 3000 галлонов
25132203	Rescue and firefighting aircraft, 1500 gallon	Спасательный и пожарный самолет, 1500 галлонов
25150000	Spacecraft	Космические аппараты
25151500	Spacecraft	Космические корабли
25151501	Manned spacecraft	Пилотируемый космический корабль
25151502	Spacecraft structures	Конструкции космических аппаратов
25151700	Satellites	Спутники
25151701	Communications satellites	Спутники связи
25151702	Meteorological satellite	Метеорологический спутник
25151703	Military satellites	Военные спутники
25151704	Scientific or research satellites	Научные или исследовательские спутники
25151705	Navigation satellites	Навигационные спутники
25151706	Geostationary satellites	Геостационарные спутники
25151707	Low Earth orbit satellites	Низкоорбитальные спутники
25151708	Sun-synchronous orbit satellites	Солнечно-синхронные спутники
25151709	Geosynchronous satellites	Геосинхронные спутники
25160000	Non-motorized Cycles	Безмоторные транспортные средства (велосипеды)
25161500	Pedal-driven vehicles	Педальные транспортные средства
25161501	Touring bicycles	Туристические велосипеды
25161502	Unicycles	Моноциклы
25161503	Tricycles	Трехколесные велосипеды
25161504	Tandem bicycles	Велосипеды-тандемы
25161505	Mountain bicycles	Горные велосипеды
25161506	Racing bicycles	Гоночные велосипеды
25161507	Bicycles	Велосипеды
25161508	Recumbent bicycles	Лигерады (лежачие велосипеды)
25161509	Children's bicycles	Детские велосипеды
25161510	Quadricycles	Квадроциклы (велосипеды)
25170000	Transportation Components and Systems	Транспортные комплектующие и системы
25171500	Windshield wipers	Стеклоочистители
25171502	Automotive windshield wipers	Стеклоочистители для автомобилей
25171503	Locomotive windshield wipers	Стеклоочистители для локомотивов
25171504	Marine windshield wipers	Стеклоочистители для судов
25171505	Truck windshield wipers	Стеклоочистители для грузовиков
25171506	Windshield wiper pump	Насос стеклоочистителя
25171507	Wiper blades	Щетки стеклоочистителя
25171508	Wiper motor	Мотор стеклоочистителя
25171509	Motorcycle wiper	Стеклоочиститель для мотоциклов
25171600	Defrosting or demisting systems	Системы размораживания и обдува стекол
25171602	Automotive defrosting or defogging systems	Автомобильные системы размораживания или предотвращения запотевания
25171603	Train defrosting or defogging systems	Системы размораживания или предотвращения запотевания поездов
25171604	Motorcycle defogger	Антизапотеватель для мотоциклов
25171700	Braking systems and components	Тормозные системы и компоненты
25171702	Automotive braking systems	Автомобильные тормозные системы
25171703	Train braking systems	Тормозные системы поездов
25171704	Drogue parachutes	Тормозные парашюты
25171705	Rotors	Роторы
25171706	Brake calipers	Тормозные суппорты
25171707	Drum brake	Барабанный тормоз
25171708	Disc brake	Дисковый тормоз
25171709	Liquid-cooled brake	Тормоз с жидкостным охлаждением
25171710	Master cylinders	Главные тормозные цилиндры
25171711	Slave cylinders	Рабочие тормозные цилиндры
25171712	Drum brake shoes	Колодки барабанного тормоза
25171713	Disc brake pads	Тормозные колодки дискового тормоза
25171714	Brake drum	Тормозной барабан
25171715	Brake discs	Тормозные диски
25171716	Brake lines	Тормозные магистрали
25171717	Brake pistons	Тормозные поршни
25171718	Brake repair kits	Ремкомплекты тормозов
25171719	Brake servo	Тормозной сервопривод
25171720	Dual circuit brake	Двухконтурный тормоз
25171721	Mechanical or parking brake	Механический или стояночный тормоз
25171722	Brake bleeder screw cap	Колпачок штуцера прокачки тормозов
25171723	Anti-lock braking system (ABS)	Антиблокировочная система тормозов (ABS)
25171724	ABS coil	Катушка ABS
25171725	Band brake	Ленточный тормоз
25171726	Motorcycle braking system	Тормозная система мотоцикла
25171727	Drum brake wheel cylinder	Колесный цилиндр барабанного тормоза
25171728	Exhaust brake	Моторный тормоз (горный тормоз)
25171729	Railcar brake beam rules 7 and 10	Тормозная балка вагона правила 7 и 10
25171730	Railcar brake shoe/key rule 12	Тормозная колодка/чека вагона правило 12
25171731	Railcar hand brake rule 13	Ручной тормоз вагона правило 13
25171732	Railcar air hose rule 5 and 6	Воздушный рукав вагона правила 5 и 6
25171733	Air valves and cylinders rule 3, 4 and 9	Воздушные клапаны и цилиндры правила 3, 4 и 9
25171734	Brake slack adjuster rule 8	Регулятор рычажной передачи правило 8
25171900	Wheels or rims	Колеса и колесные диски
25171901	Automobile rims or wheels	Автомобильные диски или колеса
25171902	Train wheels	Железнодорожные колеса
25171903	Truck rims or wheels	Грузовые диски или колеса
25171905	Tire valves	Вентили шин
25171906	Hubcaps	Колпаки ступицы
25171907	Rail sanding support	Опора системы пескоподачи локомотива
25171908	Rail sanding device	Устройство пескоподачи локомотива
25172000	Suspension system components	Компоненты системы подвески
25172001	Automobile suspension systems	Подвеска легковых автомобилей
25172002	Truck suspension systems	Подвеска грузовых автомобилей
25172003	Truck shock absorbers	Амортизаторы грузовых автомобилей
25172004	Automobile shock absorbers	Амортизаторы легковых автомобилей
25172005	Train suspension systems	Подвеска железнодорожного транспорта
25172007	Struts	Стойки амортизатора
25172009	Automotive bushings	Автомобильные втулки
25172010	Anti-roll bars	Стабилизаторы поперечной устойчивости
25172011	Shock absorbers	Амортизаторы
25172012	Skid plates	Защиты картера
25172013	Control arms	Рычаги подвески
25172014	Active suspension systems	Активные системы подвески
25172015	Motorcycle suspension systems	Системы подвески мотоциклов
25172100	Vehicle safety and security systems and components	Системы и компоненты безопасности транспортных средств
25172101	Airbags	Подушки безопасности
25172104	Seat belts	Ремни безопасности
25172105	Collision avoidance systems	Системы предотвращения столкновений
25172106	Crash sensing systems	Системы распознавания удара
25172108	Head restraints	Подголовники
25172109	Airbag propellant canisters	Канистры с пропеллентом для подушек безопасности
25172110	Vehicle horns	Автомобильные звуковые сигналы
25172111	Remote locking systems	Системы дистанционного запирания
25172112	Vehicle stability control systems	Системы курсовой устойчивости автомобиля
25172113	Vehicle traction control systems	Антипробуксовочные системы автомобиля
25172114	Wheel locks	Колесные замки
25172115	Central locking systems	Системы центрального замка
25172116	Tire chains	Цепи противоскольжения
25172117	Airbag cover assemblies	Сборки крышек подушек безопасности
25172118	Airbag cushion assemblies	Сборки тканевых подушек безопасности
25172119	Airbag fabric	Ткань для подушек безопасности
25172120	Airbag inflators	Пиропатроны подушек безопасности
25172121	Driver airbag inflators	Пиропатроны подушек безопасности водителя
25172122	Passenger airbag inflators	Пиропатроны подушек безопасности пассажира
25172123	Knee airbag inflators	Пиропатроны коленных подушек безопасности
25172124	Side airbag inflators	Пиропатроны боковых подушек безопасности
25172125	Curtain airbag inflators	Пиропатроны подушек безопасности занавесочного типа
25172126	Seat belt webbing	Лента ремня безопасности
25172127	Seat bladders	Пневмокамеры сидений
25172128	Seat belt tension sensors	Датчики натяжения ремня безопасности
25172129	Driver information systems	Информационные системы водителя
25172130	Keyless entry fobs	Брелоки бесключевого доступа
25172131	Immobilizers	Иммобилайзеры
25172132	Driver protection compartments	Защитные отсеки водителя
25172133	Digital keys	Цифровые ключи
25172134	Vehicle safety accessories and spare parts	Аксессуары и запчасти для безопасности автомобилей
25172200	Vehicle doors	Двери транспортных средств
25172201	Removable automotive doors	Съемные автомобильные двери
25172203	Automotive doors	Автомобильные двери
25172204	Roll-up truck doors	Сворачивающиеся двери для грузовиков
25172205	Tailgates or hatchbacks	Задние откидные борта или двери багажника
25172206	Train doors and components	Двери и компоненты поездов
25172300	Vehicle windows and windshields	Окна и лобовые стекла транспортных средств
25172301	Automotive windshields	Автомобильные лобовые стекла
25172303	Automotive windows	Автомобильные стекла
25172304	Window regulators	Стеклоподъемники
25172305	Two-wheeled vehicle windshields	Ветровые стекла для двухколесного транспорта
25172400	Fuel tanks and systems	Топливные баки и системы
25172404	Hybrid fuel storage systems	Системы хранения гибридного топлива
25172405	Fuel injection systems	Системы впрыска топлива
25172406	Fuel tanks	Топливные баки
25172407	Breathers	Сапуны
25172408	Fuel tank caps	Крышки топливных баков
25172409	Fuel modules	Топливные модули
25172410	Injector O-rings	Уплотнительные кольца форсунок
25172411	Fuel tank floats	Поплавки топливных баков
25172412	Fuel lines	Топливопроводы
25172500	Tires and inner tubes	Шины и камеры
25172502	Automobile inner tubes	Автомобильные камеры
25172503	Heavy truck tires	Шины для большегрузных автомобилей
25172504	Automobile or light truck tires	Шины для легковых или легких грузовых автомобилей
25172505	Bicycle inner tubes	Велосипедные камеры
25172506	Bicycle tires	Велосипедные шины
25172507	Tire cords	Корды шин
25172508	Tire casings	Каркасы шин
25172509	Heavy vehicle inner tubes	Камеры для тяжелых транспортных средств
25172510	Foam-filled tires	Шины с пенным наполнителем
25172511	Tire repair kits	Наборы для ремонта шин
25172512	Motorcycle tires	Мотоциклетные шины
25172513	Retreaded tires	Шины с восстановленным протектором
25172514	Motorcycle inner tubes	Мотоциклетные камеры
25172600	Vehicle trim and exterior cladding	Внешняя отделка и облицовка транспортных средств
25172601	Automotive trim	Автомобильная отделка
25172602	Automotive fenders	Автомобильные крылья
25172603	Vehicle bumpers	Бамперы автомобилей
25172604	Vehicle mirrors	Зеркала автомобилей
25172605	Vehicle grilles	Решетки радиатора автомобилей
25172606	Vehicle hoods	Капоты автомобилей
25172607	Vehicle side panels	Боковые панели автомобилей
25172608	Fascias	Облицовочные панели
25172609	Mud flaps	Брызговики
25172610	License plates	Номерные знаки
25172611	Bumper guards	Защиты бампера
25172612	Motorcycle side skirts and steps	Мотоциклетные боковые юбки и подножки
25172613	Vehicle spare tire carriers	Держатели запасного колеса
25172614	Railcar running board rule 53	Подножка вагона правило 53
25172615	Truck tarpaulins	Грузовые тенты
25172700	Environmental control systems	Системы климат-контроля
25172702	Space environmental control systems	Космические системы контроля среды
25172703	Marine environmental control systems	Морские системы контроля среды
25172704	Vehicle climate control systems	Автомобильные системы климат-контроля
25172705	Oil booms	Нефтяные боны
25172706	Sediment curtains	Шторы для осадка
25172707	Oil skimmers	Скиммеры для нефтепродуктов
25172708	Algae control machines	Устройства контроля водорослей
25172709	Vehicle air conditioners	Автомобильные кондиционеры
25172710	Vehicle heaters	Автомобильные обогреватели
25172711	Vehicle air purifiers	Автомобильные очистители воздуха
25172800	Hydraulic systems and components	Гидравлические системы и компоненты
25172802	Automotive hydraulic systems	Автомобильные гидравлические системы
25172803	Marine hydraulic systems	Судовые гидравлические системы
25172804	Aircraft hydraulic motors	Авиационные гидравлические моторы
25172805	Aircraft hydraulic pumps	Авиационные гидравлические насосы
25172806	Hydraulic power units	Гидравлические силовые установки
25172900	Vehicle exterior lighting	Внешнее освещение транспортных средств
25172901	Automobile exterior lighting	Наружное освещение легковых автомобилей
25172903	Railcar exterior lighting	Наружное освещение вагонов
25172904	Ship or boat exterior lighting	Наружное освещение судов или лодок
25172905	Headlight wiper or washer systems	Системы стеклоочистителей и омывателей фар
25172906	Reflectors	Катафоты
25172907	Vehicle headlights	Фары транспортных средств
25172908	Vehicle taillights	Задние фонари транспортных средств
25172909	Motorcycle exterior lighting	Наружное освещение мотоциклов
25172910	Vehicle exterior lighting lenses	Рассеиватели наружного освещения транспортных средств
25172911	Vehicle exterior lighting housing	Корпуса наружного освещения транспортных средств
25173000	Vehicle interior lighting	Внутреннее освещение транспортных средств
25173001	Automobile interior lighting	Внутреннее освещение автомобилей
25173003	Railcar interior lighting	Внутреннее освещение вагонов
25173004	Ship or boat interior lighting	Внутреннее освещение судов и лодок
25173005	Light plate hardware	Крепеж световых панелей
25173006	Uncoated vehicle interior lighting glass	Стекло внутреннего освещения транспортных средств без покрытия
25173007	Coated vehicle interior lighting glass	Стекло внутреннего освещения транспортных средств с покрытием
25173008	Vehicle light guide	Световоды для транспортных средств
25173009	Vehicle dashboard lights	Освещение приборной панели транспортных средств
25173100	Positioning and navigation systems and components	Системы и компоненты позиционирования и навигации
25173107	Vehicle global positioning system GPS	Автомобильная глобальная система позиционирования (GPS)
25173108	Vehicle navigation systems	Автомобильные навигационные системы
25173109	Differential GPS (DGPS) local area augmentation system (LAAS)	Дифференциальная GPS (DGPS) локальная система дополнения (LAAS)
25173110	GNSS wide area augmentation system (WAAS)	ГНСС широкозонная система дополнения (WAAS)
25173111	VHF DGNSS data link	Линия передачи данных УКВ ДГНСС
25173112	GPS receiver autonomous integrity monitoring (RAIM)	Автономный контроль целостности приемника GPS (RAIM)
25173113	VOR Doppler and DVOR/DME systems	Доплеровский VOR и системы DVOR/DME
25173114	Doppler VHF omnidirectional range DVOR complete ground station	Полная наземная станция доплеровского всенаправленного УКВ-радиомаяка (DVOR)
25173115	Instrument landing system (ILS)	Курсо-глиссадная система (ILS)
25173116	ILS localizer equipment	Оборудование курсового радиомаяка ILS
25173117	ILS glide slope equipment	Оборудование глиссадного радиомаяка ILS
25173118	Distance measuring equipment (DME)	Дальномерное оборудование (DME)
25173119	Nondirectional radio beacon and related equipment	Ненаправленный радиомаяк и сопутствующее оборудование
25173120	Nondirectional radio beacon (NDB)	Ненаправленный радиомаяк (NDB)
25173121	Direction finder (DF)	Радиопеленгатор (DF)
25173122	Doppler direction finder DF	Доплеровский радиопеленгатор (DF)
25173123	Ambulance vehicle accessories	Принадлежности для автомобилей скорой помощи
25173124	Direction finding equipment accessories	Принадлежности для радиопеленгаторного оборудования
25173125	VHF marker beacon and related equipment	УКВ-маркерный радиомаяк и сопутствующее оборудование
25173126	Global positioning system (GPS)	Глобальная система позиционирования (GPS)
25173127	Ground navigation and landing aids	Наземные средства навигации и посадки
25173128	Satellite navigation equipment	Аппаратура спутниковой навигации
25173129	Digital GNSS local area augmentation system	Цифровая локальная система дополнения ГНСС
25173130	Navigation sensor	Навигационный датчик
25173131	Doppler VHF omnidirectional range complete ground station kit	Комплект полной наземной станции доплеровского всенаправленного УКВ-радиомаяка
25173132	Doppler VHF omnidirectional range distance measuring system	Дальномерная система доплеровского всенаправленного УКВ-радиомаяка
25173133	Instrument landing system and distance measuring system	Курсо-глиссадная система и дальномерная система
25173134	Direction finding equipment	Радиопеленгаторное оборудование
25173135	Differential GPS ground station	Наземная станция дифференциальной GPS
25173300	Main control systems	Основные системы управления
25173303	Automotive computer systems	Автомобильные компьютерные системы
25173304	Electronic ignition systems	Электронные системы зажигания
25173700	Exhaust and emission controls	Системы контроля выхлопа и выбросов
25173701	Catalytic converters	Каталитические нейтрализаторы
25173702	Mufflers or resonators	Глушители или резонаторы
25173703	Exhaust manifolds	Выпускные коллекторы
25173704	Muffler adapters	Адаптеры глушителей
25173705	Spark arrestors	Искрогасители
25173706	Catalyst seal	Уплотнение катализатора
25173707	Catalyst carrier	Носитель катализатора
25173708	Catalyst coating and solution	Покрытие и раствор катализатора
25173709	Diesel particulate filter (DPF)	Сажевый фильтр (DPF)
25173710	AdBlue (diesel exhaust fluid)	AdBlue (жидкость для выхлопной системы дизелей)
25173711	AdBlue filter	Фильтр AdBlue
25173712	EGR valve	Клапан EGR
25173713	EGR module	Модуль EGR
25173714	Exhaust gas recirculation control unit	Блок управления рециркуляцией отработавших газов
25173715	EGR pipe	Труба EGR
25173716	Exhaust system gasket	Прокладка выхлопной системы
25173717	Exhaust rain cap	Защитный колпачок на выхлопную трубу
25173718	AdBlue supply and dosing module	Модуль подачи и дозирования AdBlue
25173719	AdBlue lines	Трубопроводы AdBlue
25173720	AdBlue tank	Бак AdBlue
25173721	Exhaust heat shields and protective grilles	Теплозащитные экраны и решетки выхлопной системы
25173800	Power transmission systems	Системы трансмиссии
25173801	Driven axles	Ведущие мосты
25173802	Non-driven axles	Неведущие мосты
25173803	Axle housings	Картеры мостов
25173804	Axle shafts	Полуоси
25173805	Differentials	Дифференциалы
25173806	Constant velocity joints	Шарниры равных угловых скоростей (ШРУС)
25173807	Axle shafts	Валы полуосей
25173808	Axle repair kits	Ремонтные комплекты моста
25173809	Axle tubes	Чулки моста
25173810	Universal joints	Карданные шарниры
25173811	Drive shafts	Карданные валы
25173812	Manual transmissions	Механические коробки передач
25173813	Automatic transmissions	Автоматические коробки передач
25173815	Clutch cables	Тросы сцепления
25173816	Hydraulic clutch parts	Детали гидравлического сцепления
25173817	Power transmission chains	Цепи силовой передачи
25173818	Propeller shaft	Гребной вал
25173819	Marine propeller drive shaft	Вал привода гребного винта
25173820	Continuously variable transmission (CVT)	Бесступенчатая трансмиссия (CVT)
25173821	Transfer case assembly	Раздаточная коробка в сборе
25173822	Motorcycle gear pedal	Педаль переключения передач мотоцикла
25173823	Transmission repair kit	Ремкомплект коробки передач
25173900	Electrical components	Электрические компоненты
25173901	Ignition	Зажигание
25173902	Starter motor	Стартер
25173903	Die-cut vehicle interior electrical and shielding component	Вырубные электрические и экранирующие компоненты интерьера транспортного средства
25173904	Motorcycle ignition system	Система зажигания мотоцикла
25174000	Engine cooling system	Система охлаждения двигателя
25174001	Engine fan	Вентилятор двигателя
25174002	Engine radiators	Радиаторы двигателя
25174003	Radiator caps	Крышки радиатора
25174004	Engine coolant	Охлаждающая жидкость двигателя
25174005	Vehicle gauge pointer	Стрелка указателя транспортного средства
25174006	Coolant hose assembly	Комплект шлангов охлаждающей жидкости
25174007	Fan with thermal switch	Вентилятор с термовыключателем
25174008	Internal combustion engine circulation pump	Циркуляционный насос двигателя внутреннего сгорания
25174100	Roof systems	Кровельные системы
25174101	Vehicle emergency exits	Аварийные выходы транспортных средств
25174102	Fixed convertible roofs	Несъемные откидные крыши
25174103	Removable hardtops	Съемные жесткие крыши
25174104	Removable soft tops	Съемные мягкие крыши
25174105	Roof rack systems	Системы багажников на крышу
25174106	Sunroofs	Люки на крыше
25174107	Wind deflectors	Ветровые дефлекторы
25174200	Steering system	Система рулевого управления
25174201	Steering box (rack)	Рулевая рейка
25174202	Steering suspension	Рулевая подвеска
25174203	Ball joint	Шаровая опора
25174204	Power steering system	Система гидроусилителя руля
25174205	Tie rods	Рулевые тяги
25174206	Steering rod	Рулевая штанга
25174207	Steering knuckle linkage	Соединение поворотного кулака
25174208	Hub lock	Блокировка ступицы
25174209	Pinions	Шестерни
25174210	Power steering adjustment cable	Трос регулировки гидроусилителя руля
25174211	Steering wheels	Рулевые колеса
25174212	Steering column assembly	Рулевая колонка в сборе
25174213	Steering cylinder hardware	Оборудование рулевого цилиндра
25174214	Wooden steering wheel	Деревянное рулевое колесо
25174215	Leather steering wheel	Кожаное рулевое колесо
25174216	Tie rod end	Наконечник рулевой тяги
25174217	Vehicle steering box	Рулевая коробка передач автомобиля
25174218	Motorcycle handlebars and grips	Рули и ручки для мотоциклов
25174400	In-vehicle systems	Внутрисалонные системы
25174401	Window channels	Направляющие окон
25174402	Consoles	Консоли
25174403	Door panels	Дверные панели
25174404	Headliners	Обивка потолка
25174405	Instrument clusters	Приборные панели
25174406	Dashboards	Приборные щитки
25174407	Pedals	Педали
25174408	Power outlets or lighters	Розетки или прикуриватели
25174409	Sun visors	Солнцезащитные козырьки
25174410	Vehicle audio systems and components	Автомобильные аудиосистемы и компоненты
25174411	Rubber keypad	Резиновая клавиатура
25174412	Vehicle decorative applique	Декоративные аппликации для автомобилей
25174413	Vehicle interior emblem	Внутренняя эмблема автомобиля
25174414	Tachograph	Тахограф
25174415	Vehicle oil pressure gauge	Датчик давления масла автомобиля
25174416	Vehicle lighter	Автомобильный прикуриватель
25174417	Vehicle combination switch	Комбинированный переключатель автомобиля
25174418	Vehicle floor mat	Автомобильный коврик
25174419	Vehicle audio and video system	Автомобильная аудио- и видеосистема
25174420	Vehicle ashtray	Автомобильная пепельница
25174421	Vehicle curtain	Автомобильная шторка
25174600	Vehicle seating systems	Системы сидений транспортных средств
25174601	Seat covers	Чехлы на сиденья
25174602	Seat cushions or supports	Подушки или опоры для сидений
25174603	Seat frames	Каркасы сидений
25174604	Helm or boat seat	Штурвальное или лодочное сиденье
25174605	Motorcycle saddle	Седло для мотоцикла
25174606	Vehicle seat	Автомобильное сиденье
25174700	Non-motorized cycle components and accessories	Компоненты и аксессуары для безмоторных велосипедов
25174701	Cycle pedals	Велосипедные педали
25174702	Bicycle spoke	Велосипедная спица
25174703	Motorcycle rear box	Задний кофр для мотоцикла
25174704	Two-wheeled vehicle basket	Корзина для двухколесного транспорта
25174705	Two-wheeled vehicle post box	Почтовый ящик для двухколесного транспорта
25174706	Bicycle kit	Комплект для велосипеда
25174800	Specialized vehicle systems and components	Специализированные системы и компоненты транспортных средств
25174801	Truck floor stabilizer or jack	Стабилизатор пола или домкрат для грузовиков
25174802	Tow boom	Буксировочная стрела
25174803	Tow hook	Буксировочный крюк
25174804	Vehicle jack stand	Подставка под автомобиль
25174805	Vehicle sand spreader unit	Автомобильный пескоразбрасыватель
25174806	Custom vehicle cover	Индивидуальный чехол для автомобиля
25174807	Vehicle hinge	Автомобильная петля
25174808	Vehicle accessory storage box	Ящик для хранения автомобильных аксессуаров
25174809	Vehicle ladder	Автомобильная лестница
25174810	Vehicle jack	Автомобильный домкрат
25174811	Trunk lock catch	Защелка замка багажника
25174812	Tractor towing kits	Комплекты для буксировки тракторов
25174813	Tow ball	Сцепной шар
25174814	Tow bar	Буксировочная балка
25174815	Ball joint sockets	Гнезда шаровых шарниров
25174816	Linkage clevis kit	Комплект вилок сцепления
25174817	Top link arm	Верхний рычаг навески
25174818	Lower link arm	Нижний рычаг навески
25174819	Lift arm	Подъемный рычаг
25174820	Rear link stabilizer	Задний стабилизатор навески
25174900	Vehicle vibration dampers and isolators	Виброгасители и изоляторы транспортных средств
25174901	Molded vehicle vibration damper and isolator	Формованный автомобильный виброгаситель и изолятор
25174902	Extruded vehicle vibration damper and isolator	Экструдированный автомобильный виброгаситель и изолятор
25174903	Die-cut vehicle vibration damper and isolator	Вырубной автомобильный виброгаситель и изолятор
25175000	Electric vehicle charging systems	Зарядные системы для электромобилей
25175001	Electric vehicle portable charger	Портативное зарядное устройство для электромобилей
25175002	Electric vehicle charging station	Зарядная станция для электромобилей
25175003	Electric vehicle charging kit	Комплект для зарядки электромобилей
25175004	Electric vehicle charging cable	Кабель для зарядки электромобилей
25175100	Vehicle repair parts kits	Ремонтные комплекты для транспортных средств
25175101	Motor vehicle repair part kit	Комплект запасных частей для ремонта автомобилей
25175102	Motorcycle repair part kit	Комплект запасных частей для ремонта мотоциклов
25175103	Watercraft repair part kits	Комплекты запасных частей для ремонта судов
25175104	Railway repair part kits	Комплекты запасных частей для ремонта железных дорог
25175105	Aircraft repair part kits	Комплекты запасных частей для ремонта самолетов
25175106	Non-motorized bicycle repair part kit	Комплект запасных частей для ремонта немоторизованных велосипедов
25175107	Spacecraft repair part kits	Комплекты запасных частей для ремонта космических кораблей
25175108	Lubrication equipment	Смазочное оборудование
25175200	Specialized safety and rescue vehicle accessories	Аксессуары для специализированных спасательных транспортных средств
25175201	Ambulance accessories	Аксессуары для машин скорой помощи
25175202	Fire engine accessories	Аксессуары для пожарных машин
25175203	Search and rescue vehicle accessories	Аксессуары для поисково-спасательных машин
25180000	Vehicle Bodies and Trailers	Кузова и прицепы
25181600	Automotive chassis	Автомобильные шасси
25181601	Automobile chassis	Шасси автомобиля
25181602	Truck chassis	Шасси грузовика
25181603	Motorcycle frames	Рамы мотоциклов
25181604	Cargo truck body	Кузов грузового автомобиля
25181605	Dump body	Кузов самосвала
25181606	Trailer body	Кузов прицепа
25181607	Tractor cab	Кабина тягача
25181608	Vehicle chassis	Шасси транспортного средства
25181609	Bulk trailer	Прицеп для сыпучих грузов
25181610	Air cargo trailer	Прицеп для авиационных грузов
25181611	Dolly trailer	Прицеп-тележка
25181612	Agricultural trailer	Сельскохозяйственный прицеп
25181613	Motor vehicle chassis	Шасси автотранспортного средства
25181614	Wagon side frame, bolster and side bearing rule 36, 37, 46, 47, 48	Боковая рама вагона, надрессорная балка и скользун, правило 36, 37, 46, 47, 48
25181615	Platform lift system module	Модуль системы платформенного подъемника
25181700	Product and material trailers	Грузовые прицепы
25181701	Container trailers	Контейнерные прицепы
25181702	Flatbed trailers	Платформенные прицепы
25181703	Livestock trailers	Прицепы для перевозки скота
25181704	Non-temperature controlled tanker trailers	Прицепы-цистерны без контроля температуры
25181705	Temperature controlled tanker trailers	Прицепы-цистерны с контролем температуры
25181706	Temperature controlled container trailers	Контейнерные прицепы с контролем температуры
25181707	Car carrier trailers	Прицепы-автовозы
25181708	Trailer converter dollies	Подкатные тележки для прицепов
25181709	Skip loader	Погрузчик для контейнеров
25181710	Trailer end plates	Торцевые пластины прицепа
25181711	Snowmobile trailer	Прицеп для снегоходов
25181712	Motorcycle trailer	Прицеп для мотоциклов
25181713	Boat trailer	Прицеп для лодок
25181714	Semi-trailer	Полуприцеп
25181715	Tipper trailer	Прицеп-самосвал
25181716	Chassis trailer	Прицеп-шасси
25181717	Lowboy trailer	Низкорамный прицеп
25181718	Cable reel trailer	Прицеп для кабельных барабанов
25181719	Refrigerated trailer	Прицеп-рефрижератор
25181720	Trailer and semi-trailer parts	Запасные части для прицепов и полуприцепов
25181721	Drawbar trailer	Прицеп с дышлом
25190000	Transportation Services Equipment	Оборудование для транспортных услуг
25191500	Air transportation support systems and equipment	Оборудование и системы поддержки воздушного транспорта
25191501	Ground support training systems	Системы обучения наземному обслуживанию
25191502	Ground support test or maintenance systems	Системы тестирования или технического обслуживания наземного оборудования
25191503	Integrated maintenance information systems	Интегрированные информационные системы технического обслуживания
25191504	Aircraft flight simulators or training devices	Авиационные тренажеры или обучающие устройства
25191505	Aircraft cargo loading and unloading equipment	Оборудование для погрузки и разгрузки авиационных грузов
25191506	Aircraft refueling equipment	Оборудование для дозаправки самолетов
25191507	Aircraft deicing equipment	Оборудование для противообледенительной обработки самолетов
25191508	Passenger boarding bridges	Пассажирские телетрапы
25191509	Aircraft push-pull or towing vehicles	Тягачи для буксировки воздушных судов
25191510	Ground power units for aircraft	Аэродромные источники питания
25191511	Aircraft lavatory service equipment	Оборудование для обслуживания туалетов воздушных судов
25191512	Stairs or stair trucks	Пассажирские трапы или самоходные трапы
