# ELLE yazılan kategori çevirileri — category-translations.tsv'yi EZER.
# Biçim: <kod> ⇥ <TR ad> ⇥ <kaynak ad>
#
# Buraya yazılan satır AI yeniden koşulduğunda KAYBOLMAZ (sözlük dosyalarıyla
# aynı öncelik kuralı). Üst seviyeler burada tutulmaya değer: kategori
# seçicisinin ilk ekranında herkes segment adlarını görüyor.
#
# Segment adları (L1) — 2026-09-02, elle çevrildi. Ariba TR dışa aktarımında
# bu 9 segment çevrilmemiş kalmıştı.

31102800	Yarı katı dökümler ve döküm montajları	Semi solid castings and casting assemblies
31102900	Yerçekimli kalıcı kalıp dökümleri ve montajları	Gravity permanent mold castings and casting assemblies
31122000	İşlenmiş sıkıştırma dökümleri ve montajları	Squeeze machined castings and casting assemblies
31122100	İşlenmiş yarı katı dökümler ve montajları	Semi solid machined castings and casting assemblies
31122200	İşlenmiş yerçekimli kalıcı kalıp dökümleri ve montajları	Gravity permanent mold machined castings and casting assemblies
31132100	Çelik dövmeler	Steel forgings
31132200	Pirinç dövmeler	Brass forgings
31132300	Alüminyum dövmeler	Aluminum forgings
31132400	Demir dışı alaşım dövmeler	Non ferrous alloy forgings
31132500	Demir alaşımı dövmeler	Ferrous alloy forgings
31132600	Paslanmaz çelik dövmeler	Stainless steel forgings
31132700	Demir dövmeler	Iron forgings
31132800	Magnezyum dövmeler	Magnesium forgings
31132900	Titanyum dövmeler	Titanium forgings
31133000	Berilyum dövmeler	Beryllium forgings
31133100	Bakır dövmeler	Copper forgings
31133200	Çinko dövmeler	Zinc forgings
31133300	Bronz dövmeler	Bronze forgings
31133400	Kalay dövmeler	Tin forgings
31133500	Kurşun dövmeler	Lead forgings
31133600	Değerli metal dövmeler	Precious metal forgings
31133700	Toz metaller ve metal alaşımları	Powdered metals and metal alloys
31141900	İnsertli enjeksiyon kalıplamaları	Inserted injection moldings
31142000	Termoplastik kalıplama montajları	Thermoplastic molding assemblies
31142100	Termoplastik kalıplama insertleri	Thermoplastic molding inserts
31142200	Termoplastik çok bileşenli kalıplama montajları	Thermoplastic multiple shot molding assemblies
31142300	Termoplastik insertli kalıplama montajları	Thermoplastic inserted molding assemblies
31142400	Termoset kalıplama montajları	Thermoset molding assemblies
31142500	Termoset kalıplama insertleri	Thermoset molding inserts
31142600	Termoset çok bileşenli kalıplama montajları	Thermoset multiple shot molding assemblies
31142700	Termoset insertli kalıplama montajları	Thermoset inserted modling assembly
31142800	Daldırma kalıplamalar	Dip moldings
31142900	Kalıp içi dekorlu enjeksiyon kalıplamaları	In mold decorated injection moldings
31143000	Gaz destekli kalıplamalar	Gas assist moldings
31143100	Termoplastik bitmiş kalıplama montajları	Thermoplastic finished molding assemblies
31143200	Kalıp sonrası dekorlu enjeksiyon kalıplamaları	Post mold decorated injection moldings
31152100	Kordonlar	Cords
31152200	Elektriksiz demir ve çelik tel	Non electric iron and steel wire
31152300	Elektriksiz demir dışı metal tel	Non electric nonferrous metal wire
31163300	Saplamalar	Studs
31163400	Metal ağlar ve elek yapıları	Metal nets and screening structures
31181800	Otomotiv körük ve kılıfları	Automotive boots and covers
31201600	Yapıştırıcılar	Adhesives
31201700	Sızdırmazlık macunları	Sealants
31381100	Döküm mıknatıslar ve mıknatıs montajları	Castmagnets and magnet assemblies
31381200	Sinterlenmiş mıknatıslar ve mıknatıs montajları	Sintered magnets and magnet assemblies
31381300	Preslenmiş mıknatıslar ve mıknatıs montajları	Pressed magnet and magnet assemblies
31381400	Plastik bağlı mıknatıslar ve mıknatıs montajları	Plastic bonded magnets and magnet assemblies
31381500	Enjeksiyon kalıplı mıknatıslar ve mıknatıs montajları	Injection molded magnets and magnet assemblies
31391500	Standart hassasiyetli talaşlı imalat	Standard precision machinings
31391600	Orta hassasiyetli talaşlı imalat	Medium precision machinings
31391700	Yüksek hassasiyetli talaşlı imalat	High precision machinings
31401500	Kalıplanmış contalar	Molded gaskets
31401600	Kesme kalıbıyla üretilmiş contalar	Die cut gaskets
31401700	Preslenmiş contalar	Stamped gaskets
31401800	Su jeti ile kesilmiş contalar	Water jet cut gaskets
31401900	Sıvı contalar	Liquid gaskets
31411500	Torna kesim keçeler	Lathe cut seals
31411600	Kesme kalıbıyla üretilmiş keçeler	Die cut seals
31411700	Mekanik salmastralar	Mechanical seals
31411800	Diyafram sızdırmazlık elemanları	Diaphragm seals
31411900	Kalıplanmış keçeler	Molded seals
31421500	Sinterlenmiş filtreler	Sintered filters
32121800	Sinyal filtreleri	Signal filters
32121900	Rezonatörler	Resonators
32152000	Proses kontrol ve paket otomasyon sistemleri	Process control or packaged automation systems
39111500	İç mekan aydınlatma armatürleri ve aksesuarları	Interior lighting fixtures and accessories
39111600	Dış mekan aydınlatma armatürleri ve aksesuarları	Exterior lighting fixtures and accessories
39111900	Özel ortam armatürleri ve aksesuarları	Special environment fixtures and accessories
39112300	Sahne ve stüdyo aydınlatması ve aksesuarları	Stage and studio lighting and accessories
39121500	Elektrik kumanda elemanları ve aksesuarları	Electrical controls and accessories
39122100	Elektrik iletim ve dağıtım ekipmanları	Electrical transmission and distribution equipment
39122200	Elektrik anahtarları ve aksesuarları	Electrical switches and accessories
39122300	Elektrik röleleri ve aksesuarları	Electrical relays and accessories
39122400	Havalimanı güç kaynağı ve dağıtım ekipmanları	Airport power supply and power distribution equipment
40101700	Soğutma ekipmanları, parça ve aksesuarları	Cooling equipment and parts and accessories
40102100	Şömineler ve aksesuarları	Fireplaces and accessories
40102200	Genleşme derzleri	Expansion joint
40142600	Deniz yükleme kolu	Marine loading arm
40151800	Kompresör parça ve aksesuarları	Compressor parts or accessories
40161900	Endüstriyel kimya ekipmanları	Industrial chemical equipment
40171500	Ticari borular ve boru hatları	Commercial pipe and piping
40171600	Endüstriyel borular ve boru hatları	Industrial pipe and piping
40171700	Boru adaptörleri	Pipe adapters
40171800	Boru açılı yüzey halkaları	Pipe angle face rings
40171900	Boru destek flanşları	Pipe backup flanges
40172000	Boru şaşırtma levhaları	Pipe baffles
40172100	Boru bükümleri (bend)	Pipe bends
40172200	Boru kör flanşları	Pipe blind flanges
40172300	Boru burçları	Pipe bushings
40172400	Boru kapakları	Pipe caps
40172500	Boru bağlantı elemanları	Pipe connectors
40172600	Boru kaplinleri	Pipe couplings
40172700	Boru dört yollu bağlantıları	Pipe crosses
40172800	Boru dirsekleri	Pipe elbows
40172900	Boru genleşme kompansatörleri	Pipe expansion joints
40173000	Boru yarım kaplinleri	Pipe half couplings
40173100	Boru lapjoint flanşları	Pipe lapjoint flanges
40173200	Boru uzun boyunlu kaynak flanşları	Pipe long weldneck flanges
40173300	Boru nipelleri	Pipe nipples
40173400	Boru plaka flanşları	Pipe plate flanges
40173500	Boru tapaları	Pipe plugs
40173600	Boru redüksiyon kaplinleri	Pipe reducing couplings
40173700	Boru redüksiyon flanşları	Pipe reducing flanges
40173800	Boru tamir kelepçeleri	Pipe repair clamps
40173900	Boru patlama diskleri	Pipe rupture disks
40174000	Boru kaymalı (slip-on) flanşlar	Pipe slipon flanges
40174100	Boru soket kaynaklı flanşlar	Pipe socketweld flanges
40174200	Boru sockolet bağlantıları	Pipe sockolets
40174300	Boru ara parçaları	Pipe spacers
40174400	Boru gözlük tipi kör flanşlar	Pipe spectacle blind flanges
40174500	Boru döner bağlantıları	Pipe swivel or rotating joints
40174600	Boru te bağlantıları	Pipe tees
40174700	Boru dişli flanşları	Pipe threaded flanges
40174800	Boru klozet flanşları	Pipe toilet flanges
40174900	Boru rakorları	Pipe unions
40175000	Boru boyunlu kaynak flanşları	Pipe weldneck flanges
40175100	Boru weldolet bağlantıları	Pipe weldolets
40175200	Boru Y bağlantıları	Pipe wyes
40175300	Özel boru bağlantı elemanları ve flanşlar	Specialized pipe fittings and flanges
40175400	Boru destekleri	Pipe support
40181500	Kaynaklı bakır borular	Welded copper tubes
40181600	Kaynaklı pirinç borular	Welded brass tubes
40181700	Kaynaklı alüminyum borular	Welded aluminum tubes
40181800	Kaynaklı çelik borular	Welded steel tubes
40181900	Kaynaklı paslanmaz çelik borular	Welded stainless steel tubes
40182000	Dikişsiz bakır borular	Seamless copper tubes
40182100	Dikişsiz pirinç borular	Seamless brass tubes
40182200	Dikişsiz alüminyum borular	Seamless aluminum tubes
40182300	Dikişsiz çelik borular	Seamless steel tubes
40182400	Dikişsiz paslanmaz çelik borular	Seamless stainless steel tubes
40182500	Ekstrüde bakır borular	Extruded copper tubes
40182600	Ekstrüde pirinç borular	Extruded brass tubes
40182700	Ekstrüde alüminyum borular	Extruded aluminum tubes
40182800	Ekstrüde çelik borular	Extruded steel tubes
40182900	Ekstrüde paslanmaz çelik borular	Extruded stainless steel tubes
40183000	Kauçuk ve plastik hortumlar	Rubber and plastic tubing
40183100	Tüp bağlantı elemanları	Tube fittings
40183200	Demir borular	Iron tubes
41105500	Nükleik asit (DNA/RNA) ekstraksiyon, saflaştırma ve ölçüm kitleri	Nucleic acid DNA and RNA extraction and purification and quantitation kits and components
41106700	Laboratuvar botanik ekipmanları ve aksesuarları	Laboratory botanical equipment and accessories
41106800	Temiz oda sertifikalı malzemeler	Cleanroom certified supplies
41112700	Laboratuvar tohum ve yem test ekipmanları	Laboratory seed and feed testing equipment
41113600	Elektriksel ölçüm ve test ekipmanları ve aksesuarları	Electrical measuring and testing equipment and accessories
41116600	Otomatik hava gözlem sistemleri (AWOS/ASOS)	Automated Weather Observation Systems (AWOS) Automated Surface Observing System (ASOS)
41131500	Otomatik ve yarı otomatik hematoloji cihazları	Automated and semi-automated hematology devices
41131600	Kan bankası işleme ürünleri	Blood bank processing products
41131700	Hematoloji kitleri ve paketleri	Hematology kits and packages
41131800	Hematoloji reaktifleri	Hematology reagents
41131900	Manuel hematoloji cihazları	Manual hematology devices
41132000	Transfüzyon için işlenmiş kan ürünleri	Processed blood products for transfusion
41141500	Klinik kimya anyon standartları	Clinical chemistry anion standards
41141600	Klinik kimya enzimleri	Clinical chemistry enzymes
41141700	Klinik kimya reaktifleri	Clinical chemistry reagents
41141800	Klinik kimya substratları	Clinical chemistry substrates
41141900	Klinik kimya test sistemleri a-g	Clinical chemistry test systems a-g
41142000	Klinik kimya test sistemleri h-z	Clinical chemistry test systems h-z
41142100	Klinik kimya titrant reaktifleri	Clinical chemistry titrant reagents
41151500	Klinik laboratuvar kolorimetrik standartları	Clinical laboratory colorimetric standards
41151600	Klinik laboratuvar cihazları	Clinical laboratory instruments
41151700	Klinik toksikoloji test sistemleri	Clinical toxicology test systems
41161500	Hücre ve doku kültürü ürünleri	Cell and tissue culture products
41171500	Tanı cihazları	Diagnostic devices
41171600	Mikrobiyoloji cihazları	Microbiology devices
41181500	İmmünolojik test sistemleri	Immunological test systems
41181600	İmmünoloji laboratuvar ekipmanları ve reaktifleri	Immunology laboratory equipment and reagents
41181700	Yenilebilir immünolojik alerjen ekstraktları	Edible immunological allergenic extracts
41181800	Yenilemez immünolojik alerjen ekstraktları	Non edible immunological allergenic extracts
41181900	Tümör ilişkili antijen immünolojik test sistemleri	Tumor associated antigen immunological test systems
41191500	Patoloji cihazları	Pathology instrumentation
41191600	Patoloji aksesuarları	Pathology  accessories
41202000	Serolojik reaktifler	Serological reagents
41202100	Numune hazırlama reaktifleri	Specimen preparation reagents
42121800	Veteriner suni tohumlama ekipman ve malzemeleri	Veterinary artificial insemination equipment and supplies
42142700	Üroloji tedavi ürünleri ve malzemeleri	Urological treatment products and supplies
42143100	Kadın doğum ve jinekoloji ekipman ve malzemeleri	Obstetrics and gynecology equipment and supplies
42144000	Harici işitme cihazı parça ve aksesuarları	External hearing device parts and accessories
42144100	Plevral boşluk drenaj ürünleri	Pleural cavity drain products
42144200	Akupunktur ekipmanları	Acupuncture equipment
42144300	Harici kontrpulsasyon (ECP) ürünleri	External counterpulsation ECP products
42144400	Cerrahi dışı aspirasyon ürünleri	Nonsurgical suction products
42144500	Cinsel işlev bozukluğu cihaz ve malzemeleri	Impotence and sexual disorder devices and supplies
42152900	Diş hekimliği ve yan dal alet ve cihaz aksesuarları	Dental and subspecialty instrument and device accessories
42153000	Diş hekimliği ve yan dal alet ve cihaz setleri	Dental and subspecialty instrument and device sets
42161900	Terapötik aferez ekipman ve malzemeleri	Therapeutic apheresis equipment and supplies
42171500	Mobil sağlık afet yönetimi ürünleri ve malzemeleri	Mobile medical services disaster management products and mobile medical services supplies
42171600	Mobil sağlık kurtarma, sabitleme ve taşıma ürünleri	Mobile medical services extricating and immobilizing and transporting products
42171700	Mobil sağlık battaniyeleri	Mobile medical services blankets
42171800	Mobil sağlık hava yolu yönetim ekipmanları	Mobile medical services airway management equipment
42171900	Tıbbi ekipman çantaları, kutuları ve taşıyıcıları	Medical equipment bags and cases and carriers and related products
42172000	Mobil sağlık kitleri	Mobile medical services kits
42172100	Mobil sağlık canlandırma ürünleri	Mobile medical services resuscitation products
42183400	Oftalmik kameralar	Ophthalmic cameras
42183500	Oftalmik skoplar	Ophthalmic scopes
42192300	Hasta kaldırma sistemleri ve ilgili ürünler	Patient lifts and related products
42192400	Tıbbi ekipman taşıma, transfer ve depolama ürünleri	Medical equipment transport and transfer and storage products
42192700	Özel muayene masaları ve ilgili ürünler	Specialty exam tables and related products
42192800	Tıbbi ve farmasötik biyolojik atık bertaraf ürünleri	Medical and pharmaceutical biohazard disposal products
42204100	Nükleer tıp sıcak laboratuvar ekipmanları ve ilgili ürünler	Nuclear medicine hot lab equipment and related products
42204200	Tıbbi radyolojik malzeme elleçleme cihaz ve aletleri	Medical radiological material handling devices and instruments
42204300	Tıbbi radyolojik tanı sistemleri	Medical radiological diagnostic systems
42231900	Emzirme ekipman, aksesuar ve malzemeleri	Breast feeding equipment and accessories and supplies
42282000	Alet temizleme cihazları ve aksesuarları	Instrument cleaning devices and accessories
42282100	Otomatik oda dezenfeksiyon ekipmanları ve aksesuarları	Automated room disinfection equipment and accessories
42292000	Cerrahi aynalar ve ilgili ürünler	Surgical mirrors and related products
42293300	Cerrahi distraksiyon, kompresyon ve kombine aletler	Surgical distraction and compression and combination instruments and related product
42293500	Cerrahi aspirasyon ve irrigasyon ürünleri	Surgical suction and irrigation products
42293600	Cerrahi buji ve sondalar ve ilgili ürünler	Surgical bougies and sounds and related products
42294200	Cerrahi alet setleri ve sistemleri	Surgical instrument sets and systems
42294300	Meme biyopsisi ekipman, alet ve malzemeleri	Breast biopsy equipment and instruments and supplies
42294900	Endoskopik aletler	Endoscopic instruments
42295000	Endoskopik ekipman aksesuarları ve ilgili ürünler	Endoscopic equipment accessories and related products
42295800	Cerrahi termo ablasyon sistemleri ve aksesuarları	Surgical thermo ablation systems and accessories
42295900	Stentler	Stents
42296000	Kardiyovasküler implantlar	Cardiovascular implants
42296100	Nöroşirürji implantları	Neurosurgical implants
42296200	Cerrahi robotik ekipman ve aksesuarları	Surgical robotic equipment and accessories and related products
42296300	Endoskoplar	Endoscopes
42296400	Endoskopik ekipmanlar	Endoscopic equipment
42296500	Kriyocerrahi alet, aksesuar ve malzemeleri	Cryosurgery instruments and accessories and supplies
42296600	Tıbbi stereotaktik sistemler	Medical stereotactic systems
42296700	Cerrahi kemik çimentoları ve ilgili ürünler	Surgical bone cements and related products
42296800	Cerrahi aletler ve aksesuarları	Surgical instruments and accessories
42311600	Hemostatik ajanlar	Hemostatic agents
42312200	Sütürler ve ilgili ürünler	Sutures and related products
42312600	Negatif basınç ve oksijen tedavili yara bakım ürünleri	Negative pressure and oxygen therapy wound care products
42312700	Biyomühendislik deri eşdeğerleri ve örtüleri	Bioengineered skin substitutes or dressings and related products
42321500	Ortopedik travma implantları	Orthopedic trauma implants
42321600	Omurga implantları	Spinal implants
42321700	Kalça eklemi implantları	Hip joint implants
42321800	Diz eklemi implantları	Knee joint implants
42321900	Omuz eklemi implantları	Shoulder joint implants
42322000	Distal eklem ortopedik implantları	Distal joint orthopedic implants
42322100	Ortopedik deneme implant ölçerleri	Orthopedic trial implant sizers
42322200	Yumuşak doku tespit ürünleri	Soft tissue fixation products
42322300	Ortopedik torasik implantlar ve ilgili ürünler	Orthopedic thoracic implants and related products
42322400	Ekstremite koruyucu implantlar	Limb salvage implants
42322500	Eksternal fiksasyon bileşenleri	External fixation components
42322600	Genel ortopedik implantlar	General orthopedic implants
42322700	Ayak ve ayak bileği implantları	Foot and ankle implants
42322800	Total ayak bileği protez implantları	Total ankle joint replacement implants
43212200	Bilgisayar veri depolama yönetim sistemleri	Computer data storage management systems
43233700	Sistem yönetim yazılımı	System management software
45112100	Derslik ve dil laboratuvarı ekipmanları ve çeviri sistemleri	Classroom and language laboratory equipment & interpretation system
45121600	Kamera parça ve aksesuarları	Camera parts and accessories
46101900	Kesici silahlar ve aksesuarları	Bladed weapons and accessories
46151800	Patlayıcı kontrol ekipman, aksesuar ve malzemeleri	Explosives control equipment and accessories and supplies
46151900	Kimyasal-biyolojik kontrol ekipman, aksesuar ve malzemeleri	Chemical biological control equipment and accessories and supplies
46161700	Kurtarma ekipmanları ve aksesuarları	Rescue equipment and accessories
46171700	Araç geçiş kontrol sistemleri	Vehicle access control
46201000	Kamu güvenliği eğitim ekipmanları	Public safety training equipment
46201100	Hafif silah eğitim ekipmanları	Small arms weapons training equipment
46211500	İş güvenliği eğitim araç ve materyalleri	Workplace safety training aids and materials
46211600	Çalışma alanı işaretleme ve görsel uyarıcılar	Work area marking and visual indicators
46211700	Çalışma alanı güvenlik ve koruyucu ekipmanları	Work area safety and protective equipment
46221500	Mayın temizleme ekipmanları ve ilgili ürünler	Demining equipment and related products
47121500	Temizlik arabaları ve aksesuarları	Cleaning and janitorial carts and accessories
47141500	Petrol sızıntısı temizleme ürünleri	Oil spill cleanup products
48131500	Defin ve mezar ürünleri	Burial or grave products
48140100	Profesyonel hizmet robotu	Professional service robot
49211900	Elektrikli kuvvet egzersiz cihazları	Electrical strength exerciser
49241800	Sauna ekipmanları	Sauna equipment
52152300	Ev mutfak sarf malzemeleri	Domestic kitchen supplies
53103200	Tek kullanımlık giysiler	Disposable clothes
53103300	Giysi setleri	Clothing kits
53131700	Terapötik masaj ekipmanları	Therapeutic massage equipment
53131800	Dövme ekipman, aksesuar ve malzemeleri	Tattoo equipment and accessories and materials
55122000	Elektrik etiketleri	Electrical labels
56141500	Seramik süs eşyaları	Ceramic adornments
56141600	Cam süs eşyaları	Glass adornments
56141700	Metal süs eşyaları	Metal adornments
56141800	Ahşap süs eşyaları	Wooden adornments
57010100	Hızlı müdahale kitleri	Rapid response kits
57020100	İnsani yardım operasyon hizmetleri	Humanitarian operational services
57030100	Acil sağlık kitleri	Health emergency kits
57030200	Acil durum tuvalet üniteleri	Emergency latrine facility
57030300	Su, sanitasyon ve hijyen kitleri	Water, sanitation and hygiene kits
57030400	Kişisel koruyucu donanım	Personal protective equipment
57040100	Eğitim kitleri	Educational kits
57040200	Rekreasyon kitleri	Recreational kits
57040300	Erken çocukluk gelişimi	Early childhood development
57050100	Acil beslenme kitleri	Emergency nutritional kits
57050200	Acil durum gıda rasyonları	Food emergency rations
57050300	Acil durum gıda kitleri	Food emergency kits
57060100	Acil durum giysi kitleri	Emergency clothing kits
57060200	Acil barınma kitleri	Shelter emergency kits
57060300	Acil ofis kitleri	Office emergency kits
57060400	Çok amaçlı acil durum kitleri	Multipurpose emergency kits
57070100	Acil lojistik kitleri	Logistics emergency kits
57080100	Acil bilişim ekipman kitleri	Emergency IT equipment kits
60106500	Dini malzemeler	Religious supplies
60106600	Yetenek ve meslek testi materyalleri	Aptitude and vocational testing materials
64101500	Vadeli mevduat hesapları	Time deposit accounts
64101600	Vadesiz mevduat hesapları	Demand deposit accounts
64101700	Elektronik fon transferi ve ödeme ürünleri	Electronic fund transfer and payment products
64101800	Kart bazlı rotatif kredi ürünleri	Card based revolving credit products
64101900	Hesap bazlı kredi ürünleri	Account based credit products
64102000	Yatırım hesapları	Investment accounts
64111500	Hisse senedi bazlı menkul kıymetler	Equity based securities
64111600	Borçlanma araçları	Debt based securities
64111700	Türev menkul kıymetler	Derivative securities
64111800	Haklar ve intifa senetleri	Entitlements or rights
64111900	Yapılandırılmış finansal ürünler	Structured financial products
64121500	Mal sigortası sözleşmeleri	Property insurance contracts
64122000	Hayat sigortası sözleşmeleri	Life insurance contracts
64122100	Sağlık sigortası sözleşmeleri	Health insurance contracts
64122200	Diş sigortası sözleşmeleri	Dental insurance contracts
64122300	Kaza sigortası sözleşmeleri	Casualty insurance contracts
64122400	Kefalet senetleri	Surety bonds
64131500	Anlaşmalar	Agreements
64131600	Sözleşmeler	Contracts
64141500	Uluslararası fikri mülkiyet koruma ürünleri	International intellectual property protection products
64141600	Ulusal fikri mülkiyet koruma ürünleri	National intellectual property protection products
64141700	Çevresel telafi bankacılığı ürünleri	Environmental mitigation banking products
64151500	Temsili para ve döviz	Representative money or currency
70123000	Hayvan kontrol ve refah hizmetleri	Animal control and welfare services
70171500	Su kaynağı geliştirme hizmetleri	Water resource development service
70171600	Su kalitesi yönetim hizmetleri	Water quality management services
70171700	Sulama sistemi bakım ve yönetim hizmetleri	Irrigation system maintenance and management services
71101600	Maden sondaj, patlatma ve inşaat hizmetleri	Mine drilling blasting and construction services
71151500	Hidrokarbon tahsis yönetimi ve danışmanlık hizmetleri	Hydrocarbon allocation management and consultancy services
71161700	Petrol sahası mevzuat uyum hizmetleri	Oilfield regulatory compliance services
71161800	Petrol sahası atık yönetim hizmetleri	Oilfield waste management services
71171500	Ham petrol testi	Crude oil testing
71171600	Doğal gaz test hizmetleri	Natural gas testing services
71171700	Yağ durum izleme hizmetleri	Oil condition monitoring services
71171800	Üretim suyu izleme hizmetleri	Produced water monitoring services
71171900	Formasyon suyu test hizmetleri	Formation water testing services
72101500	Bina bakım ve onarım hizmetleri	Building maintenance and repair services
72102900	Tesis bakım ve onarım hizmetleri	Facility maintenance and repair services
72103100	Taşıma sistemleri montaj ve onarımı	Conveyance systems installation and repair
72103300	Altyapı bakım ve onarım hizmetleri	Infrastructure maintenance and repair services
72111000	Müstakil konut inşaat hizmetleri	Single family dwelling construction services
72111100	Çok birimli konut inşaat hizmetleri	Multiple unit dwelling construction services
72121000	Yeni sanayi yapısı ve depo inşaat hizmetleri	New industrial building and warehouse construction services
72121100	Ticari ve ofis binası inşaat hizmetleri	Commercial and office building construction services
72121200	Tarımsal yapı inşaat hizmetleri	Agricultural building construction services
72121300	Oto servis ve akaryakıt istasyonu inşaat hizmetleri	Automotive garage and service station construction services
72121400	Özel kamu binası inşaat hizmetleri	Specialized public building construction services
72121500	Sanayi tesisi inşaat hizmetleri	Industrial plant construction services
72121600	Açık deniz rüzgar santrali hizmetleri	Offshore wind farm service
72141000	Karayolu ve yol inşaat hizmetleri	Highway and road construction services
72141100	Altyapı yapımı, kaplama ve asfaltlama hizmetleri	Infrastructure building and surfacing and paving services
72141200	Deniz inşaat hizmetleri	Marine construction services
72141400	Ceza infaz kurumu inşaat ve onarım hizmetleri	Detention facility construction and repair services
72141500	Arazi hazırlama hizmetleri	Land preparation services
72141600	Toplu taşıma sistemi inşaat hizmetleri	Mass transit system construction services
72141700	İnşaat makine ve ekipman kiralama hizmetleri	Construction machinery and equipment rental or leasing services
72151000	Kazan ve fırın yapım ve bakım hizmetleri	Boiler and furnace construction and maintenance services
72151100	Tesisat yapım hizmetleri	Plumbing construction services
72151200	Isıtma, soğutma ve iklimlendirme (HVAC) yapım ve bakım hizmetleri	Heating and cooling and air conditioning HVAC construction and maintenance services
72151300	Boya ve duvar kağıdı hizmetleri	Painting and paper hanging services
72151400	Duvar kaplama yapım hizmetleri	Wall covering construction services
72151500	Elektrik sistemi hizmetleri	Electrical system services
72151600	Özel haberleşme sistemi hizmetleri	Specialized communication system services
72151700	Güvenlik sistemi montaj hizmetleri	Safety and security system installation services
72151800	Makine montaj, bakım ve onarım hizmetleri	Machine installation and maintenance and repair services
72151900	Duvar ve taş işçiliği hizmetleri	Masonry and stonework services
72152000	Sıva ve alçıpan hizmetleri	Plastering and drywall services
72152100	Akustik ve yalıtım hizmetleri	Acoustical and insulation services
72152200	Mozaik, seramik, mermer ve karo hizmetleri	Terrazzo tile and marble and mosaic services
72152300	Marangozluk hizmetleri	Carpentry services
72152400	Kapı ve pencere montaj hizmetleri	Window and door installation and erection services
72152500	Zemin döşeme hizmetleri	Floor laying services
72152600	Çatı, cephe kaplama ve sac işleri hizmetleri	Roofing and siding and sheet metal services
72152700	Beton uygulama ve onarım hizmetleri	Concrete installation and repair services
72152800	Su kuyusu sondaj hizmetleri	Water well drilling services
72152900	Çelik konstrüksiyon montaj hizmetleri	Structural steel erection services
72153000	Cam ve cam montaj hizmetleri	Glass and glazing services
72153100	Spor ve rekreasyon tesisi inşaat hizmetleri	Athletic and recreational facility construction services
72153200	Kaplama, derz dolgu, su ve yangın yalıtımı hizmetleri	Coating and caulking and weather water and fireproofing services
72153300	Akaryakıt istasyonu ekipman montaj ve bakım hizmetleri	Service station equipment installation and maintenance services
72153400	Kaldırma-taşıma (rigging) ve iskele hizmetleri	Rigging and scaffolding services
72153500	Yapı dış cephe temizlik hizmetleri	Structural exterior cleaning services
72153600	İç mekan bitirme, döşeme ve tadilat hizmetleri	Interior finishing and furnishing and remodeling services
72153700	Otopark inşaat, ekipman montaj ve bakım hizmetleri	Parking facility construction and equipment installation and maintenance and repair services
72153900	Şantiye hazırlık hizmetleri	Building site preparation services
72154000	Özel yapı ve zanaat hizmetleri	Specialty building and trades services
72154100	Dağıtım ve koşullandırma sistemi ekipman bakım ve onarım hizmetleri	Distribution and conditioning system equipment maintenance and repair services
72154200	Enstrümantasyon montaj, bakım ve onarım hizmetleri	Instrumentation installation maintenance and repair services
72154300	Tahrik ve elektrik üretim ekipmanı bakım ve onarım hizmetleri	Motive and electrical power generation equipment maintenance and repair services
72154400	Boru tesisatı imalat ve bakım hizmetleri	Pipefitting fabrication and maintenance services
72154500	Ağır ekipman montaj ve bakım hizmetleri	Heavy equipment installation and maintenance services
72154600	Hayvan barınağı ve muhafaza yapımı ve bakım hizmetleri	Animal habitat and enclosure construction and maintenance services
76122000	Düzenli depolama (katı atık) hizmetleri	Landfill services
76122100	Atıktan yakıt harmanlama hizmetleri	Waste to fuel blending services
76122200	Atık yakma hizmetleri	Waste incineration services
76122300	Geri dönüşüm hizmetleri	Recycling services
76122400	Atık bertaraf ve arıtma ücretleri	Refuse disposal and treatment fees
77102000	Çevresel raporlama hizmetleri	Environmental reporting services
77141500	Su ve sulu ortam testleri	Water or aqueous testing
77141600	İçilebilir olmayan su ve sulu ortam testleri	Non-drinking water or aqueous testing
77141700	Toprak, çamur ve katı atık testleri	Soil or sludge or solid waste testing
78112000	Çok modlu yolcu taşımacılığı hizmetleri	Intermodal passenger transport services
78141500	Taşıma organizasyon hizmetleri	Transport arranging services
78141900	Taşıma konteyneri kiralama hizmetleri	Transport container rental services
78142000	Taşıt kiralama hizmetleri	Transport conveyance rental or lease services
78142100	Lojistik operasyon yönetimi	Logistics operation management
78142200	Havacılıkla ilgili hizmetler ve danışmanlık	Aviation-Related services and consultancy
78181500	Araç bakım ve onarım hizmetleri	Vehicle maintenance and repair services
78181600	Kaporta ve boya hizmetleri	Panel and paint services
78181700	Taşıt yakıt ikmali, depolama ve destek hizmetleri	Transport fueling and vehicle storage and support services
78181800	Sabit kanatlı uçak bakım ve onarım hizmetleri	Fixed wing aircraft maintenance and repair services
78181900	Döner kanatlı hava aracı bakım ve onarım hizmetleri	Rotary wing aircraft maintenance and repair services
78182000	Deniz taşıtı bakım ve onarım hizmetleri	Water transport vessel maintenance and repair services
78182100	Elektromobilite hizmetleri	Electro mobility service
80101800	İş sağlığı ve güvenliği yönetimi	Health and safety management
80121900	Ücretli hukuki katılım hizmetleri	Compensated legal participation services
80122000	Hukuki inceleme ve araştırma hizmetleri	Legal review and inquiry services
